SYEAR,SMTH,LF_STAT,NAICS_5,_COUNT_
,08,,04153,250
,08,,04161,20500
,08,,04162,1000
,08,,04163,32000
,08,,04171,5750
,08,,04172,25750
,08,,04173,17500
,08,,04179,30250
,08,,04181,9500
,08,,04182,5000
,08,,04183,6250
,08,,04184,3500
,08,,04189,25750
,08,,04411,73000
,08,,04412,12500
,08,,04413,29250
,08,,04421,23000
,08,,04422,7500
,08,,04431,26250
,08,,04441,74500
,08,,04442,7500
,08,,04451,226500
,08,,04452,28750
,08,,04453,26000
,08,,04461,111500
,08,,04471,16000
,08,,04481,108250
,08,,04482,5500
,08,,04483,13250
,08,,04511,55750
,08,,04513,11250
,08,,04521,45250
,08,,04529,54500
,08,,04531,4500
,08,,04532,20250
,08,,04533,13250
,08,,04539,63750
,08,,04541,44000
,08,,04542,750
,08,,04543,14500
,08,,04811,37750
,08,,04812,5250
,08,,04821,25500
,08,,04831,20500
,08,,04832,1750
,08,,04841,78250
,08,,04842,26250
,08,,04851,37750
,08,,04852,500
,08,,04853,23000
,08,,04854,4000
,08,,04855,5000
,08,,04859,1750
,08,,04861,3000
,08,,04862,750
,08,,04869,250
,08,,04871,250
,08,,04872,2250
,08,,04879,750
,08,,04881,26750
,08,,04882,750
,08,,04883,26000
,08,,04884,13750
,08,,04885,20500
,08,,04889,0
,08,,04911,33250
,08,,04921,29000
,08,,04922,16250
,08,,04931,38000
,08,,05111,14250
,08,,05112,23250
,08,,05121,107750
,08,,05122,5250
,08,,05151,9000
,08,,05152,1000
,08,,05173,61500
,08,,05174,1250
,08,,05179,3000
,08,,05182,7000
,08,,05191,13250
,08,,05221,128250
,08,,05222,7250
,08,,05223,14750
,08,,05231,11750
,08,,05232,250
,08,,05239,67750
,08,,05241,75750
,08,,05242,47750
,08,,05261,1000
,08,,05269,0
,08,,05311,46250
,08,,05312,76000
,08,,05313,33250
,08,,05321,10500
,08,,05322,7000
,08,,05323,0
,08,,05324,11500
,08,,05331,0
,08,,05411,91000
,08,,05412,108250
,08,,05413,165750
,08,,05414,40250
,08,,05415,290750
,08,,05416,77500
,08,,05417,25750
,08,,05418,47000
,08,,05419,47250
,08,,05611,0
,08,,05613,21500
,08,,05614,26500
,08,,05615,29500
,08,,05616,47500
,08,,05617,158750
,08,,05619,13750
,08,,05621,13000
,08,,05622,7000
,08,,05629,4000
,08,,06111,331250
,08,,06112,50250
,08,,06113,161500
,08,,06114,1000
,08,,06115,4250
,08,,06116,86750
,08,,06117,8000
,08,,06211,83250
,08,,06212,61250
,08,,06213,91750
,08,,06214,26500
,08,,06215,17000
,08,,06216,16750
,08,,06219,22000
,08,,06220,459000
,08,,06230,161750
,08,,06241,152250
,08,,06242,8500
,08,,06243,10250
,08,,06244,74500
,08,,07111,13250
,08,,07112,7750
,08,,07113,7000
,08,,07114,1750
,08,,07115,38000
,08,,07121,21000
,08,,07131,2500
,08,,07132,29750
,08,,07139,127750
,08,,07211,108750
,08,,07212,12250
,08,,07213,3500
,08,,07223,27750
,08,,07224,9750
,08,,07225,507000
,08,,08111,75500
,08,,08112,8500
,08,,08113,33500
,08,,08114,20250
,08,,08121,85250
,08,,08122,2250
,08,,08123,6500
,08,,08129,14750
,08,,08131,30250
,08,,08132,11250
,08,,08133,7750
,08,,08134,20500
,08,,08139,21250
,08,,08141,18000
,08,,09110,154250
,08,,09111,15750
,08,,09120,132500
,08,,09130,144000
,08,,09141,10250
,08,,09191,500
,08,Employed,,8263750
,08,Employed,01100,3500
,08,Employed,01111,250
,08,Employed,01112,3250
,08,Employed,01113,12750
,08,Employed,01114,23250
,08,Employed,01119,3750
,08,Employed,01121,9250
,08,Employed,01123,4250
,08,Employed,01124,250
,08,Employed,01125,5250
,08,Employed,01129,11250
,08,Employed,01131,0
,08,Employed,01132,250
,08,Employed,01133,32250
,08,Employed,01141,5500
,08,Employed,01151,500
,08,Employed,01152,1750
,08,Employed,01153,20250
,08,Employed,02100,13500
,08,Employed,02111,15500
,08,Employed,02121,13250
,08,Employed,02122,25750
,08,Employed,02123,5500
,08,Employed,02131,19250
,08,Employed,02211,28500
,08,Employed,02212,7250
,08,Employed,02213,9000
,08,Employed,02361,199750
,08,Employed,02362,38000
,08,Employed,02371,20000
,08,Employed,02372,12250
,08,Employed,02373,28750
,08,Employed,02379,9500
,08,Employed,02381,68500
,08,Employed,02382,189750
,08,Employed,02383,94500
,08,Employed,02389,54000
,08,Employed,03111,2750
,08,Employed,03112,1250
,08,Employed,03113,3750
,08,Employed,03114,5500
,08,Employed,03115,7250
,08,Employed,03116,10250
,08,Employed,03117,7250
,08,Employed,03118,25500
,08,Employed,03119,22000
,08,Employed,03121,27750
,08,Employed,03122,500
,08,Employed,03123,1750
,08,Employed,03132,0
,08,Employed,03133,250
,08,Employed,03141,750
,08,Employed,03149,2750
,08,Employed,03151,250
,08,Employed,03152,12000
,08,Employed,03159,250
,08,Employed,03161,0
,08,Employed,03162,250
,08,Employed,03169,1250
,08,Employed,03211,38250
,08,Employed,03212,9000
,08,Employed,03219,17750
,08,Employed,03221,22750
,08,Employed,03222,7250
,08,Employed,03231,15500
,08,Employed,03241,2750
,08,Employed,03251,750
,08,Employed,03252,250
,08,Employed,03253,0
,08,Employed,03254,12250
,08,Employed,03255,5000
,08,Employed,03256,7500
,08,Employed,03259,0
,08,Employed,03261,17750
,08,Employed,03262,750
,08,Employed,03271,250
,08,Employed,03272,3750
,08,Employed,03273,8750
,08,Employed,03274,0
,08,Employed,03279,1500
,08,Employed,03311,3500
,08,Employed,03312,2000
,08,Employed,03313,6250
,08,Employed,03314,4250
,08,Employed,03315,3500
,08,Employed,03321,0
,08,Employed,03322,750
,08,Employed,03323,10750
,08,Employed,03324,1250
,08,Employed,03325,0
,08,Employed,03326,1250
,08,Employed,03327,14000
,08,Employed,03328,2250
,08,Employed,03329,6000
,08,Employed,03331,7750
,08,Employed,03332,4250
,08,Employed,03333,4250
,08,Employed,03334,3500
,08,Employed,03335,2750
,08,Employed,03336,750
,08,Employed,03339,8750
,08,Employed,03341,1000
,08,Employed,03342,5000
,08,Employed,03343,2000
,08,Employed,03344,6500
,08,Employed,03345,6500
,08,Employed,03346,250
,08,Employed,03351,4000
,08,Employed,03352,1000
,08,Employed,03353,1500
,08,Employed,03359,14750
,08,Employed,03361,5250
,08,Employed,03362,4250
,08,Employed,03363,2750
,08,Employed,03364,11000
,08,Employed,03365,0
,08,Employed,03366,15250
,08,Employed,03369,2750
,08,Employed,03371,18000
,08,Employed,03372,1000
,08,Employed,03379,1000
,08,Employed,03391,5750
,08,Employed,03399,34000
,08,Employed,04111,4500
,08,Employed,04121,4500
,08,Employed,04131,35250
,08,Employed,04132,10250
,08,Employed,04133,500
,08,Employed,04134,0
,08,Employed,04141,8500
,08,Employed,04142,1500
,08,Employed,04143,2500
,08,Employed,04144,10250
,08,Employed,04145,7000
,08,Employed,04151,13000
,08,Employed,04152,4250
,08,Employed,04153,250
,08,Employed,04161,19000
,08,Employed,04162,1000
,08,Employed,04163,29500
,08,Employed,04171,5750
,08,Employed,04172,25500
,08,Employed,04173,14750
,08,Employed,04179,28750
,08,Employed,04181,9000
,08,Employed,04182,4000
,08,Employed,04183,5000
,08,Employed,04184,3500
,08,Employed,04189,25250
,08,Employed,04411,67500
,08,Employed,04412,11750
,08,Employed,04413,27500
,08,Employed,04421,22500
,08,Employed,04422,7250
,08,Employed,04431,22500
,08,Employed,04441,68750
,08,Employed,04442,6000
,08,Employed,04451,196750
,08,Employed,04452,26000
,08,Employed,04453,25000
,08,Employed,04461,103500
,08,Employed,04471,14500
,08,Employed,04481,87250
,08,Employed,04482,4250
,08,Employed,04483,13250
,08,Employed,04511,52250
,08,Employed,04513,9500
,08,Employed,04521,41000
,08,Employed,04529,50500
,08,Employed,04531,4500
,08,Employed,04532,20000
,08,Employed,04533,11750
,08,Employed,04539,58500
,08,Employed,04541,39250
,08,Employed,04542,750
,08,Employed,04543,14000
,08,Employed,04811,36500
,08,Employed,04812,5250
,08,Employed,04821,24000
,08,Employed,04831,19500
,08,Employed,04832,1750
,08,Employed,04841,72500
,08,Employed,04842,23250
,08,Employed,04851,34750
,08,Employed,04852,500
,08,Employed,04853,22000
,08,Employed,04854,1750
,08,Employed,04855,4000
,08,Employed,04859,1500
,08,Employed,04861,3000
,08,Employed,04862,750
,08,Employed,04869,250
,08,Employed,04871,250
,08,Employed,04872,1750
,08,Employed,04879,500
,08,Employed,04881,25500
,08,Employed,04882,750
,08,Employed,04883,21500
,08,Employed,04884,12750
,08,Employed,04885,20000
,08,Employed,04889,0
,08,Employed,04911,32250
,08,Employed,04921,26750
,08,Employed,04922,14250
,08,Employed,04931,37750
,08,Employed,05111,13000
,08,Employed,05112,21250
,08,Employed,05121,93250
,08,Employed,05122,4250
,08,Employed,05151,7750
,08,Employed,05152,750
,08,Employed,05173,55250
,08,Employed,05174,1250
,08,Employed,05179,3000
,08,Employed,05182,7000
,08,Employed,05191,12750
,08,Employed,05221,120250
,08,Employed,05222,6500
,08,Employed,05223,14750
,08,Employed,05231,10500
,08,Employed,05232,250
,08,Employed,05239,62250
,08,Employed,05241,75250
,08,Employed,05242,46250
,08,Employed,05261,1000
,08,Employed,05269,0
,08,Employed,05311,40750
,08,Employed,05312,72000
,08,Employed,05313,33000
,08,Employed,05321,10250
,08,Employed,05322,6250
,08,Employed,05323,0
,08,Employed,05324,11250
,08,Employed,05331,0
,08,Employed,05411,86500
,08,Employed,05412,98250
,08,Employed,05413,152500
,08,Employed,05414,38000
,08,Employed,05415,269250
,08,Employed,05416,69250
,08,Employed,05417,24500
,08,Employed,05418,44500
,08,Employed,05419,40750
,08,Employed,05611,0
,08,Employed,05613,16500
,08,Employed,05614,24750
,08,Employed,05615,27750
,08,Employed,05616,44500
,08,Employed,05617,141500
,08,Employed,05619,12750
,08,Employed,05621,8500
,08,Employed,05622,6000
,08,Employed,05629,3750
,08,Employed,06111,222750
,08,Employed,06112,41250
,08,Employed,06113,140750
,08,Employed,06114,1000
,08,Employed,06115,4250
,08,Employed,06116,79250
,08,Employed,06117,6000
,08,Employed,06211,77500
,08,Employed,06212,57250
,08,Employed,06213,87000
,08,Employed,06214,24250
,08,Employed,06215,12250
,08,Employed,06216,16750
,08,Employed,06219,22000
,08,Employed,06220,427000
,08,Employed,06230,150250
,08,Employed,06241,142750
,08,Employed,06242,7750
,08,Employed,06243,9500
,08,Employed,06244,64000
,08,Employed,07111,12000
,08,Employed,07112,5000
,08,Employed,07113,5000
,08,Employed,07114,1750
,08,Employed,07115,35250
,08,Employed,07121,19500
,08,Employed,07131,2500
,08,Employed,07132,28250
,08,Employed,07139,106500
,08,Employed,07211,102250
,08,Employed,07212,11750
,08,Employed,07213,3000
,08,Employed,07223,24000
,08,Employed,07224,9250
,08,Employed,07225,455250
,08,Employed,08111,67750
,08,Employed,08112,8250
,08,Employed,08113,31250
,08,Employed,08114,19500
,08,Employed,08121,82000
,08,Employed,08122,2250
,08,Employed,08123,6500
,08,Employed,08129,14250
,08,Employed,08131,28500
,08,Employed,08132,10750
,08,Employed,08133,7500
,08,Employed,08134,17000
,08,Employed,08139,19750
,08,Employed,08141,13500
,08,Employed,09110,143250
,08,Employed,09111,11000
,08,Employed,09120,127250
,08,Employed,09130,139000
,08,Employed,09141,8750
,08,Employed,09191,500
,08,Unemployed,,351000
,08,Unemployed,01100,0
,08,Unemployed,01111,0
,08,Unemployed,01112,0
,08,Unemployed,01113,3250
,08,Unemployed,01114,0
,08,Unemployed,01119,0
,08,Unemployed,01121,0
,08,Unemployed,01123,0
,08,Unemployed,01124,0
,08,Unemployed,01125,0
,08,Unemployed,01129,500
,08,Unemployed,01131,0
,08,Unemployed,01132,0
,08,Unemployed,01133,1750
,08,Unemployed,01141,1500
,08,Unemployed,01151,0
,08,Unemployed,01152,0
,08,Unemployed,01153,2500
,08,Unemployed,02100,0
,08,Unemployed,02111,250
,08,Unemployed,02121,0
,08,Unemployed,02122,250
,08,Unemployed,02123,0
,08,Unemployed,02131,500
,08,Unemployed,02211,0
,08,Unemployed,02212,0
,08,Unemployed,02213,0
,08,Unemployed,02361,9000
,08,Unemployed,02362,0
,08,Unemployed,02371,750
,08,Unemployed,02372,500
,08,Unemployed,02373,500
,08,Unemployed,02379,0
,08,Unemployed,02381,1750
,08,Unemployed,02382,8750
,08,Unemployed,02383,500
,08,Unemployed,02389,4250
,08,Unemployed,03111,0
,08,Unemployed,03112,0
,08,Unemployed,03113,0
,08,Unemployed,03114,250
,08,Unemployed,03115,250
,08,Unemployed,03116,1000
,08,Unemployed,03117,250
,08,Unemployed,03118,0
,08,Unemployed,03119,1250
,08,Unemployed,03121,500
,08,Unemployed,03122,0
,08,Unemployed,03123,250
,08,Unemployed,03132,0
,08,Unemployed,03133,0
,08,Unemployed,03141,0
,08,Unemployed,03149,0
,08,Unemployed,03151,0
,08,Unemployed,03152,1250
,08,Unemployed,03159,0
,08,Unemployed,03161,0
,08,Unemployed,03162,0
,08,Unemployed,03169,0
,08,Unemployed,03211,2500
,08,Unemployed,03212,0
,08,Unemployed,03219,1000
,08,Unemployed,03221,750
,08,Unemployed,03222,1250
,08,Unemployed,03231,1000
,08,Unemployed,03241,0
,08,Unemployed,03251,750
,08,Unemployed,03252,0
,08,Unemployed,03253,0
,08,Unemployed,03254,250
,08,Unemployed,03255,0
,08,Unemployed,03256,500
,08,Unemployed,03259,0
,08,Unemployed,03261,0
,08,Unemployed,03262,0
,08,Unemployed,03271,0
,08,Unemployed,03272,500
,08,Unemployed,03273,0
,08,Unemployed,03274,0
,08,Unemployed,03279,0
,08,Unemployed,03311,0
,08,Unemployed,03312,0
,08,Unemployed,03313,750
,08,Unemployed,03314,0
,08,Unemployed,03315,0
,08,Unemployed,03321,0
,08,Unemployed,03322,0
,08,Unemployed,03323,2000
,08,Unemployed,03324,0
,08,Unemployed,03325,0
,08,Unemployed,03326,0
,08,Unemployed,03327,0
,08,Unemployed,03328,0
,08,Unemployed,03329,250
,08,Unemployed,03331,500
,08,Unemployed,03332,1000
,08,Unemployed,03333,0
,08,Unemployed,03334,750
,08,Unemployed,03335,0
,08,Unemployed,03336,0
,08,Unemployed,03339,0
,08,Unemployed,03341,0
,08,Unemployed,03342,0
,08,Unemployed,03343,0
,08,Unemployed,03344,0
,08,Unemployed,03345,0
,08,Unemployed,03346,0
,08,Unemployed,03351,0
,08,Unemployed,03352,0
,08,Unemployed,03353,0
,08,Unemployed,03359,0
,08,Unemployed,03361,0
,08,Unemployed,03362,0
,08,Unemployed,03363,0
,08,Unemployed,03364,750
,08,Unemployed,03365,0
,08,Unemployed,03366,500
,08,Unemployed,03369,0
,08,Unemployed,03371,1000
,08,Unemployed,03372,0
,08,Unemployed,03379,250
,08,Unemployed,03391,0
,08,Unemployed,03399,1500
,08,Unemployed,04111,0
,08,Unemployed,04121,0
,08,Unemployed,04131,2250
,08,Unemployed,04132,0
,08,Unemployed,04133,0
,08,Unemployed,04134,0
,08,Unemployed,04141,0
,08,Unemployed,04142,1750
,08,Unemployed,04143,0
,08,Unemployed,04144,0
,08,Unemployed,04145,0
,08,Unemployed,04151,0
,08,Unemployed,04152,250
,08,Unemployed,04153,0
,08,Unemployed,04161,1250
,08,Unemployed,04162,0
,08,Unemployed,04163,1250
,08,Unemployed,04171,0
,08,Unemployed,04172,0
,08,Unemployed,04173,1500
,08,Unemployed,04179,500
,08,Unemployed,04181,500
,08,Unemployed,04182,750
,08,Unemployed,04183,0
,08,Unemployed,04184,0
,08,Unemployed,04189,250
,08,Unemployed,04411,2250
,08,Unemployed,04412,0
,08,Unemployed,04413,750
,08,Unemployed,04421,500
,08,Unemployed,04422,250
,08,Unemployed,04431,3000
,08,Unemployed,04441,1250
,08,Unemployed,04442,750
,08,Unemployed,04451,9500
,08,Unemployed,04452,500
,08,Unemployed,04453,250
,08,Unemployed,04461,2000
,08,Unemployed,04471,250
,08,Unemployed,04481,7750
,08,Unemployed,04482,1250
,08,Unemployed,04483,0
,08,Unemployed,04511,750
,08,Unemployed,04513,500
,08,Unemployed,04521,1500
,08,Unemployed,04529,1750
,08,Unemployed,04531,0
,08,Unemployed,04532,250
,08,Unemployed,04533,750
,08,Unemployed,04539,1250
,08,Unemployed,04541,2500
,08,Unemployed,04542,0
,08,Unemployed,04543,0
,08,Unemployed,04811,0
,08,Unemployed,04812,0
,08,Unemployed,04821,0
,08,Unemployed,04831,0
,08,Unemployed,04832,0
,08,Unemployed,04841,3000
,08,Unemployed,04842,1250
,08,Unemployed,04851,250
,08,Unemployed,04852,0
,08,Unemployed,04853,250
,08,Unemployed,04854,2000
,08,Unemployed,04855,0
,08,Unemployed,04859,250
,08,Unemployed,04861,0
,08,Unemployed,04862,0
,08,Unemployed,04869,0
,08,Unemployed,04871,0
,08,Unemployed,04872,0
,08,Unemployed,04879,0
,08,Unemployed,04881,0
,08,Unemployed,04882,0
,08,Unemployed,04883,2250
,08,Unemployed,04884,500
,08,Unemployed,04885,250
,08,Unemployed,04889,0
,08,Unemployed,04911,250
,08,Unemployed,04921,1500
,08,Unemployed,04922,750
,08,Unemployed,04931,250
,08,Unemployed,05111,1250
,08,Unemployed,05112,1750
,08,Unemployed,05121,7750
,08,Unemployed,05122,250
,08,Unemployed,05151,1000
,08,Unemployed,05152,250
,08,Unemployed,05173,3000
,08,Unemployed,05174,0
,08,Unemployed,05179,0
,08,Unemployed,05182,0
,08,Unemployed,05191,500
,08,Unemployed,05221,2000
,08,Unemployed,05222,500
,08,Unemployed,05223,0
,08,Unemployed,05231,0
,08,Unemployed,05232,0
,08,Unemployed,05239,2000
,08,Unemployed,05241,250
,08,Unemployed,05242,0
,08,Unemployed,05261,0
,08,Unemployed,05269,0
,08,Unemployed,05311,1250
,08,Unemployed,05312,750
,08,Unemployed,05313,250
,08,Unemployed,05321,0
,08,Unemployed,05322,0
,08,Unemployed,05323,0
,08,Unemployed,05324,0
,08,Unemployed,05331,0
,08,Unemployed,05411,1000
,08,Unemployed,05412,2250
,08,Unemployed,05413,5750
,08,Unemployed,05414,750
,08,Unemployed,05415,12250
,08,Unemployed,05416,4000
,08,Unemployed,05417,0
,08,Unemployed,05418,1500
,08,Unemployed,05419,3500
,08,Unemployed,05611,0
,08,Unemployed,05613,3000
,08,Unemployed,05614,250
,08,Unemployed,05615,500
,08,Unemployed,05616,750
,08,Unemployed,05617,5750
,08,Unemployed,05619,1000
,08,Unemployed,05621,3000
,08,Unemployed,05622,1000
,08,Unemployed,05629,0
,08,Unemployed,06111,70750
,08,Unemployed,06112,3250
,08,Unemployed,06113,8250
,08,Unemployed,06114,0
,08,Unemployed,06115,0
,08,Unemployed,06116,1000
,08,Unemployed,06117,1500
,08,Unemployed,06211,1250
,08,Unemployed,06212,1750
,08,Unemployed,06213,500
,08,Unemployed,06214,0
,08,Unemployed,06215,3750
,08,Unemployed,06216,0
,08,Unemployed,06219,0
,08,Unemployed,06220,10750
,08,Unemployed,06230,2500
,08,Unemployed,06241,4000
,08,Unemployed,06242,500
,08,Unemployed,06243,0
,08,Unemployed,06244,5000
,08,Unemployed,07111,1000
,08,Unemployed,07112,1000
,08,Unemployed,07113,1000
,08,Unemployed,07114,0
,08,Unemployed,07115,1000
,08,Unemployed,07121,0
,08,Unemployed,07131,0
,08,Unemployed,07132,500
,08,Unemployed,07139,7500
,08,Unemployed,07211,1250
,08,Unemployed,07212,0
,08,Unemployed,07213,0
,08,Unemployed,07223,1000
,08,Unemployed,07224,0
,08,Unemployed,07225,18750
,08,Unemployed,08111,3500
,08,Unemployed,08112,0
,08,Unemployed,08113,2000
,08,Unemployed,08114,500
,08,Unemployed,08121,750
,08,Unemployed,08122,0
,08,Unemployed,08123,0
,08,Unemployed,08129,0
,08,Unemployed,08131,250
,08,Unemployed,08132,0
,08,Unemployed,08133,250
,08,Unemployed,08134,500
,08,Unemployed,08139,250
,08,Unemployed,08141,500
,08,Unemployed,09110,1250
,08,Unemployed,09111,0
,08,Unemployed,09120,1250
,08,Unemployed,09130,0
,08,Unemployed,09141,1500
,08,Unemployed,09191,0
,08,Unknown,,496250
,08,Unknown,01100,0
,08,Unknown,01111,250
,08,Unknown,01112,0
,08,Unknown,01113,3500
,08,Unknown,01114,3750
,08,Unknown,01119,0
,08,Unknown,01121,500
,08,Unknown,01123,500
,08,Unknown,01124,0
,08,Unknown,01125,0
,08,Unknown,01129,0
,08,Unknown,01131,0
,08,Unknown,01132,500
,08,Unknown,01133,2000
,08,Unknown,01141,0
,08,Unknown,01151,0
,08,Unknown,01152,0
,08,Unknown,01153,2500
,08,Unknown,02100,250
,08,Unknown,02111,250
,08,Unknown,02121,0
,08,Unknown,02122,750
,08,Unknown,02123,0
,08,Unknown,02131,1000
,08,Unknown,02211,250
,08,Unknown,02212,0
,08,Unknown,02213,0
,08,Unknown,02361,10250
,08,Unknown,02362,750
,08,Unknown,02371,0
,08,Unknown,02372,0
,08,Unknown,02373,1000
,08,Unknown,02379,0
,08,Unknown,02381,2000
,08,Unknown,02382,6750
,08,Unknown,02383,3750
,08,Unknown,02389,1750
,08,Unknown,03111,0
,08,Unknown,03112,0
,08,Unknown,03113,250
,08,Unknown,03114,500
,08,Unknown,03115,0
,08,Unknown,03116,750
,08,Unknown,03117,0
,08,Unknown,03118,4250
,08,Unknown,03119,750
,08,Unknown,03121,1000
,08,Unknown,03122,0
,08,Unknown,03123,0
,08,Unknown,03132,0
,08,Unknown,03133,0
,08,Unknown,03141,0
,08,Unknown,03149,500
,08,Unknown,03151,0
,08,Unknown,03152,250
,08,Unknown,03159,0
,08,Unknown,03161,0
,08,Unknown,03162,0
,08,Unknown,03169,0
,08,Unknown,03211,4250
,08,Unknown,03212,250
,08,Unknown,03219,2750
,08,Unknown,03221,6750
,08,Unknown,03222,0
,08,Unknown,03231,1000
,08,Unknown,03241,0
,08,Unknown,03251,0
,08,Unknown,03252,0
,08,Unknown,03253,0
,08,Unknown,03254,0
,08,Unknown,03255,500
,08,Unknown,03256,1000
,08,Unknown,03259,0
,08,Unknown,03261,0
,08,Unknown,03262,0
,08,Unknown,03271,0
,08,Unknown,03272,0
,08,Unknown,03273,500
,08,Unknown,03274,0
,08,Unknown,03279,0
,08,Unknown,03311,0
,08,Unknown,03312,0
,08,Unknown,03313,500
,08,Unknown,03314,0
,08,Unknown,03315,0
,08,Unknown,03321,0
,08,Unknown,03322,0
,08,Unknown,03323,0
,08,Unknown,03324,0
,08,Unknown,03325,0
,08,Unknown,03326,0
,08,Unknown,03327,2000
,08,Unknown,03328,0
,08,Unknown,03329,0
,08,Unknown,03331,2250
,08,Unknown,03332,0
,08,Unknown,03333,250
,08,Unknown,03334,0
,08,Unknown,03335,0
,08,Unknown,03336,0
,08,Unknown,03339,0
,08,Unknown,03341,0
,08,Unknown,03342,0
,08,Unknown,03343,0
,08,Unknown,03344,0
,08,Unknown,03345,0
,08,Unknown,03346,0
,08,Unknown,03351,0
,08,Unknown,03352,0
,08,Unknown,03353,0
,08,Unknown,03359,250
,08,Unknown,03361,0
,08,Unknown,03362,0
,08,Unknown,03363,250
,08,Unknown,03364,750
,08,Unknown,03365,0
,08,Unknown,03366,1000
,08,Unknown,03369,0
,08,Unknown,03371,2000
,08,Unknown,03372,750
,08,Unknown,03379,0
,08,Unknown,03391,0
,08,Unknown,03399,1000
,08,Unknown,04111,0
,08,Unknown,04121,0
,08,Unknown,04131,1000
,08,Unknown,04132,1000
,08,Unknown,04133,0
,08,Unknown,04134,0
,08,Unknown,04141,0
,08,Unknown,04142,0
,08,Unknown,04143,0
,08,Unknown,04144,0
,08,Unknown,04145,750
,08,Unknown,04151,0
,08,Unknown,04152,250
,08,Unknown,04153,0
,08,Unknown,04161,250
,08,Unknown,04162,0
,08,Unknown,04163,1250
,08,Unknown,04171,0
,08,Unknown,04172,250
,08,Unknown,04173,1250
,08,Unknown,04179,1000
,08,Unknown,04181,0
,08,Unknown,04182,250
,08,Unknown,04183,1250
,08,Unknown,04184,0
,08,Unknown,04189,250
,08,Unknown,04411,3250
,08,Unknown,04412,750
,08,Unknown,04413,1000
,08,Unknown,04421,0
,08,Unknown,04422,0
,08,Unknown,04431,750
,08,Unknown,04441,4500
,08,Unknown,04442,750
,08,Unknown,04451,20250
,08,Unknown,04452,2250
,08,Unknown,04453,750
,08,Unknown,04461,6000
,08,Unknown,04471,1250
,08,Unknown,04481,13250
,08,Unknown,04482,0
,08,Unknown,04483,0
,08,Unknown,04511,2750
,08,Unknown,04513,1250
,08,Unknown,04521,2750
,08,Unknown,04529,2250
,08,Unknown,04531,0
,08,Unknown,04532,0
,08,Unknown,04533,750
,08,Unknown,04539,4000
,08,Unknown,04541,2250
,08,Unknown,04542,0
,08,Unknown,04543,500
,08,Unknown,04811,1250
,08,Unknown,04812,0
,08,Unknown,04821,1500
,08,Unknown,04831,1000
,08,Unknown,04832,0
,08,Unknown,04841,2750
,08,Unknown,04842,1750
,08,Unknown,04851,2750
,08,Unknown,04852,0
,08,Unknown,04853,750
,08,Unknown,04854,250
,08,Unknown,04855,1000
,08,Unknown,04859,0
,08,Unknown,04861,0
,08,Unknown,04862,0
,08,Unknown,04869,0
,08,Unknown,04871,0
,08,Unknown,04872,500
,08,Unknown,04879,250
,08,Unknown,04881,1250
,08,Unknown,04882,0
,08,Unknown,04883,2250
,08,Unknown,04884,500
,08,Unknown,04885,250
,08,Unknown,04889,0
,08,Unknown,04911,750
,08,Unknown,04921,750
,08,Unknown,04922,1250
,08,Unknown,04931,0
,08,Unknown,05111,0
,08,Unknown,05112,250
,08,Unknown,05121,6750
,08,Unknown,05122,750
,08,Unknown,05151,250
,08,Unknown,05152,0
,08,Unknown,05173,3250
,08,Unknown,05174,0
,08,Unknown,05179,0
,08,Unknown,05182,0
,08,Unknown,05191,0
,08,Unknown,05221,6000
,08,Unknown,05222,250
,08,Unknown,05223,0
,08,Unknown,05231,1250
,08,Unknown,05232,0
,08,Unknown,05239,3500
,08,Unknown,05241,250
,08,Unknown,05242,1500
,08,Unknown,05261,0
,08,Unknown,05269,0
,08,Unknown,05311,4250
,08,Unknown,05312,3250
,08,Unknown,05313,0
,08,Unknown,05321,250
,08,Unknown,05322,750
,08,Unknown,05323,0
,08,Unknown,05324,250
,08,Unknown,05331,0
,08,Unknown,05411,3500
,08,Unknown,05412,7750
,08,Unknown,05413,7500
,08,Unknown,05414,1500
,08,Unknown,05415,9250
,08,Unknown,05416,4250
,08,Unknown,05417,1250
,08,Unknown,05418,1000
,08,Unknown,05419,3000
,08,Unknown,05611,0
,08,Unknown,05613,2000
,08,Unknown,05614,1500
,08,Unknown,05615,1250
,08,Unknown,05616,2250
,08,Unknown,05617,11500
,08,Unknown,05619,0
,08,Unknown,05621,1500
,08,Unknown,05622,0
,08,Unknown,05629,250
,08,Unknown,06111,37750
,08,Unknown,06112,5750
,08,Unknown,06113,12500
,08,Unknown,06114,0
,08,Unknown,06115,0
,08,Unknown,06116,6500
,08,Unknown,06117,500
,08,Unknown,06211,4500
,08,Unknown,06212,2250
,08,Unknown,06213,4250
,08,Unknown,06214,2250
,08,Unknown,06215,1000
,08,Unknown,06216,0
,08,Unknown,06219,0
,08,Unknown,06220,21250
,08,Unknown,06230,9000
,08,Unknown,06241,5500
,08,Unknown,06242,250
,08,Unknown,06243,750
,08,Unknown,06244,5500
,08,Unknown,07111,250
,08,Unknown,07112,1750
,08,Unknown,07113,1000
,08,Unknown,07114,0
,08,Unknown,07115,1750
,08,Unknown,07121,1500
,08,Unknown,07131,0
,08,Unknown,07132,1000
,08,Unknown,07139,13750
,08,Unknown,07211,5250
,08,Unknown,07212,500
,08,Unknown,07213,500
,08,Unknown,07223,2750
,08,Unknown,07224,500
,08,Unknown,07225,33000
,08,Unknown,08111,4250
,08,Unknown,08112,250
