SYEAR,SMTH,FTPT,NAICS_5,_COUNT_
,8,Full-time,3255,3250
,8,Full-time,3256,4250
,8,Full-time,3259,3750
,8,Full-time,3261,20500
,8,Full-time,3262,1000
,8,Full-time,3271,0
,8,Full-time,3272,7000
,8,Full-time,3273,16750
,8,Full-time,3274,1000
,8,Full-time,3279,5500
,8,Full-time,3311,2500
,8,Full-time,3312,500
,8,Full-time,3313,14750
,8,Full-time,3314,10000
,8,Full-time,3315,1250
,8,Full-time,3321,0
,8,Full-time,3322,1250
,8,Full-time,3323,26500
,8,Full-time,3324,750
,8,Full-time,3325,2500
,8,Full-time,3326,500
,8,Full-time,3327,13500
,8,Full-time,3328,1250
,8,Full-time,3329,7250
,8,Full-time,3331,6500
,8,Full-time,3332,11250
,8,Full-time,3333,3250
,8,Full-time,3334,7000
,8,Full-time,3335,4250
,8,Full-time,3336,1000
,8,Full-time,3339,11250
,8,Full-time,3341,3250
,8,Full-time,3342,5750
,8,Full-time,3343,750
,8,Full-time,3344,15750
,8,Full-time,3345,9000
,8,Full-time,3346,1000
,8,Full-time,3351,5750
,8,Full-time,3352,1500
,8,Full-time,3353,8750
,8,Full-time,3359,13000
,8,Full-time,3361,2500
,8,Full-time,3362,7750
,8,Full-time,3363,4750
,8,Full-time,3364,11250
,8,Full-time,3365,250
,8,Full-time,3366,25250
,8,Full-time,3369,1500
,8,Full-time,3371,38500
,8,Full-time,3372,2250
,8,Full-time,3379,1000
,8,Full-time,3391,11250
,8,Full-time,3399,46500
,8,Full-time,4111,5750
,8,Full-time,4121,4500
,8,Full-time,4131,54250
,8,Full-time,4132,21250
,8,Full-time,4133,2250
,8,Full-time,4141,9000
,8,Full-time,4142,5500
,8,Full-time,4143,6000
,8,Full-time,4144,5000
,8,Full-time,4145,21750
,8,Full-time,4151,15750
,8,Full-time,4152,12000
,8,Full-time,4153,2500
,8,Full-time,4161,26000
,8,Full-time,4162,5500
,8,Full-time,4163,36250
,8,Full-time,4171,7000
,8,Full-time,4172,47500
,8,Full-time,4173,18500
,8,Full-time,4179,37750
,8,Full-time,4181,18500
,8,Full-time,4182,7250
,8,Full-time,4183,9250
,8,Full-time,4184,8000
,8,Full-time,4189,29750
,8,Full-time,4191,750
,8,Full-time,4411,110750
,8,Full-time,4412,21750
,8,Full-time,4413,39250
,8,Full-time,4421,19750
,8,Full-time,4422,14250
,8,Full-time,4431,68500
,8,Full-time,4441,71750
,8,Full-time,4442,6250
,8,Full-time,4451,214250
,8,Full-time,4452,27000
,8,Full-time,4453,27250
,8,Full-time,4461,91500
,8,Full-time,4471,27500
,8,Full-time,4481,69750
,8,Full-time,4482,12250
,8,Full-time,4483,9500
,8,Full-time,4511,39500
,8,Full-time,4513,2250
,8,Full-time,4521,33750
,8,Full-time,4529,41000
,8,Full-time,4531,8000
,8,Full-time,4532,12250
,8,Full-time,4533,16250
,8,Full-time,4539,46750
,8,Full-time,4541,29750
,8,Full-time,4542,4750
,8,Full-time,4543,6000
,8,Full-time,4811,34500
,8,Full-time,4812,15000
,8,Full-time,4821,35750
,8,Full-time,4831,38250
,8,Full-time,4832,1250
,8,Full-time,4841,110500
,8,Full-time,4842,69000
,8,Full-time,4851,62500
,8,Full-time,4852,1250
,8,Full-time,4853,29000
,8,Full-time,4854,7500
,8,Full-time,4855,2250
,8,Full-time,4859,2250
,8,Full-time,4861,1500
,8,Full-time,4862,1500
,8,Full-time,4869,0
,8,Full-time,4871,3500
,8,Full-time,4872,3500
,8,Full-time,4879,500
,8,Full-time,4881,38500
,8,Full-time,4882,1250
,8,Full-time,4883,31750
,8,Full-time,4884,21750
,8,Full-time,4885,16500
,8,Full-time,4889,0
,8,Full-time,4911,41250
,8,Full-time,4921,30750
,8,Full-time,4922,7750
,8,Full-time,4931,32250
,8,Full-time,5111,21000
,8,Full-time,5112,43500
,8,Full-time,5121,87250
,8,Full-time,5122,5250
,8,Full-time,5151,9000
,8,Full-time,5152,0
,8,Full-time,5173,63250
,8,Full-time,5174,250
,8,Full-time,5179,3250
,8,Full-time,5182,12500
,8,Full-time,5191,8500
,8,Full-time,5221,166000
,8,Full-time,5222,9750
,8,Full-time,5223,27000
,8,Full-time,5231,24750
,8,Full-time,5232,250
,8,Full-time,5239,80750
,8,Full-time,5241,73000
,8,Full-time,5242,51750
,8,Full-time,5261,250
,8,Full-time,5269,0
,8,Full-time,5311,51250
,8,Full-time,5312,102250
,8,Full-time,5313,44500
,8,Full-time,5321,12750
,8,Full-time,5322,9250
,8,Full-time,5323,1000
,8,Full-time,5324,10750
,8,Full-time,5331,500
,8,Full-time,5411,115250
,8,Full-time,5412,99000
,8,Full-time,5413,204500
,8,Full-time,5414,44750
,8,Full-time,5415,253750
,8,Full-time,5416,80000
,8,Full-time,5417,33750
,8,Full-time,5418,41250
,8,Full-time,5419,49250
,8,Full-time,5611,0
,8,Full-time,5612,1000
,8,Full-time,5613,39000
,8,Full-time,5614,36500
,8,Full-time,5615,47000
,8,Full-time,5616,75250
,8,Full-time,5617,156500
,8,Full-time,5619,15750
,8,Full-time,5621,12250
,8,Full-time,5622,13000
,8,Full-time,5629,9750
,8,Full-time,6111,273750
,8,Full-time,6112,50250
,8,Full-time,6113,139500
,8,Full-time,6114,1000
,8,Full-time,6115,2750
,8,Full-time,6116,64250
,8,Full-time,6117,7000
,8,Full-time,6211,106000
,8,Full-time,6212,69500
,8,Full-time,6213,66000
,8,Full-time,6214,31000
,8,Full-time,6215,16500
,8,Full-time,6216,30250
,8,Full-time,6219,13750
,8,Full-time,6220,462250
,8,Full-time,6230,216500
,8,Full-time,6241,122500
,8,Full-time,6242,11750
,8,Full-time,6243,8250
,8,Full-time,6244,63500
,8,Full-time,7111,14000
,8,Full-time,7112,8000
,8,Full-time,7113,11000
,8,Full-time,7114,2750
,8,Full-time,7115,45000
,8,Full-time,7121,18750
,8,Full-time,7131,2000
,8,Full-time,7132,36000
,8,Full-time,7139,112250
,8,Full-time,7211,130250
,8,Full-time,7212,19750
,8,Full-time,7213,1000
,8,Full-time,7223,33250
,8,Full-time,7224,11750
,8,Full-time,7225,436000
,8,Full-time,8111,90000
,8,Full-time,8112,11250
,8,Full-time,8113,41500
,8,Full-time,8114,21000
,8,Full-time,8121,102250
,8,Full-time,8122,7750
,8,Full-time,8123,11500
,8,Full-time,8129,14000
,8,Full-time,8131,34250
,8,Full-time,8132,12500
,8,Full-time,8133,5000
,8,Full-time,8134,14500
,8,Full-time,8139,35250
,8,Full-time,8141,30500
,8,Full-time,9110,181500
,8,Full-time,9111,18000
,8,Full-time,9120,171500
,8,Full-time,9130,175500
,8,Full-time,9141,8500
,8,Full-time,9191,0
,8,Part-time,,2521750
,8,Part-time,1100,750
,8,Part-time,1111,500
,8,Part-time,1112,2250
,8,Part-time,1113,4250
,8,Part-time,1114,3500
,8,Part-time,1119,1500
,8,Part-time,1121,6250
,8,Part-time,1122,0
,8,Part-time,1123,4750
,8,Part-time,1124,0
,8,Part-time,1125,1250
,8,Part-time,1129,4500
,8,Part-time,1131,0
,8,Part-time,1132,0
,8,Part-time,1133,4000
,8,Part-time,1141,5000
,8,Part-time,1142,0
,8,Part-time,1151,0
,8,Part-time,1152,2750
,8,Part-time,1153,750
,8,Part-time,2100,500
,8,Part-time,2111,1250
,8,Part-time,2121,1250
,8,Part-time,2122,1000
,8,Part-time,2123,500
,8,Part-time,2131,2500
,8,Part-time,2211,1500
,8,Part-time,2212,1000
,8,Part-time,2213,0
,8,Part-time,2361,33000
,8,Part-time,2362,4250
,8,Part-time,2371,2500
,8,Part-time,2372,3500
,8,Part-time,2373,4250
,8,Part-time,2379,500
,8,Part-time,2381,12250
,8,Part-time,2382,20000
,8,Part-time,2383,14750
,8,Part-time,2389,8000
,8,Part-time,3111,500
,8,Part-time,3112,0
,8,Part-time,3113,0
,8,Part-time,3114,2000
,8,Part-time,3115,2750
,8,Part-time,3116,2000
,8,Part-time,3117,1000
,8,Part-time,3118,6750
,8,Part-time,3119,1000
,8,Part-time,3121,7250
,8,Part-time,3122,0
,8,Part-time,3123,0
,8,Part-time,3131,0
,8,Part-time,3132,250
,8,Part-time,3133,0
,8,Part-time,3141,250
,8,Part-time,3149,1500
,8,Part-time,3151,0
,8,Part-time,3152,2500
,8,Part-time,3159,0
,8,Part-time,3161,0
,8,Part-time,3162,0
,8,Part-time,3169,750
,8,Part-time,3211,2750
,8,Part-time,3212,1500
,8,Part-time,3219,3000
,8,Part-time,3221,500
,8,Part-time,3222,750
,8,Part-time,3231,2250
,8,Part-time,3241,0
,8,Part-time,3251,0
,8,Part-time,3252,0
,8,Part-time,3253,0
,8,Part-time,3254,750
,8,Part-time,3255,0
,8,Part-time,3256,1000
,8,Part-time,3259,0
,8,Part-time,3261,250
,8,Part-time,3262,0
,8,Part-time,3271,0
,8,Part-time,3272,0
,8,Part-time,3273,0
,8,Part-time,3274,0
,8,Part-time,3279,0
,8,Part-time,3311,0
,8,Part-time,3312,0
,8,Part-time,3313,0
,8,Part-time,3314,500
,8,Part-time,3315,0
,8,Part-time,3321,0
,8,Part-time,3322,0
,8,Part-time,3323,500
,8,Part-time,3324,0
,8,Part-time,3325,0
,8,Part-time,3326,1500
,8,Part-time,3327,0
,8,Part-time,3328,0
,8,Part-time,3329,250
,8,Part-time,3331,0
,8,Part-time,3332,0
,8,Part-time,3333,0
,8,Part-time,3334,0
,8,Part-time,3335,0
,8,Part-time,3336,750
,8,Part-time,3339,250
,8,Part-time,3341,0
,8,Part-time,3342,0
,8,Part-time,3343,0
,8,Part-time,3344,250
,8,Part-time,3345,0
,8,Part-time,3346,0
,8,Part-time,3351,0
,8,Part-time,3352,0
,8,Part-time,3353,0
,8,Part-time,3359,0
,8,Part-time,3361,0
,8,Part-time,3362,750
,8,Part-time,3363,0
,8,Part-time,3364,750
,8,Part-time,3365,0
,8,Part-time,3366,750
,8,Part-time,3369,0
,8,Part-time,3371,1500
,8,Part-time,3372,0
,8,Part-time,3379,0
,8,Part-time,3391,500
,8,Part-time,3399,4250
,8,Part-time,4111,0
,8,Part-time,4121,250
,8,Part-time,4131,1750
,8,Part-time,4132,250
,8,Part-time,4133,0
,8,Part-time,4141,1000
,8,Part-time,4142,1000
,8,Part-time,4143,0
,8,Part-time,4144,1000
,8,Part-time,4145,2250
,8,Part-time,4151,750
,8,Part-time,4152,500
,8,Part-time,4153,0
,8,Part-time,4161,1500
,8,Part-time,4162,0
,8,Part-time,4163,2250
,8,Part-time,4171,250
,8,Part-time,4172,3500
,8,Part-time,4173,0
,8,Part-time,4179,3250
,8,Part-time,4181,2000
,8,Part-time,4182,250
,8,Part-time,4183,0
,8,Part-time,4184,750
,8,Part-time,4189,3250
,8,Part-time,4191,0
,8,Part-time,4411,11000
,8,Part-time,4412,2500
,8,Part-time,4413,2500
,8,Part-time,4421,3250
,8,Part-time,4422,8500
,8,Part-time,4431,8000
,8,Part-time,4441,15250
,8,Part-time,4442,4500
,8,Part-time,4451,110500
,8,Part-time,4452,20250
,8,Part-time,4453,10750
,8,Part-time,4461,40500
,8,Part-time,4471,13500
,8,Part-time,4481,47000
,8,Part-time,4482,9250
,8,Part-time,4483,8250
,8,Part-time,4511,23000
,8,Part-time,4513,4500
,8,Part-time,4521,26000
,8,Part-time,4529,14000
,8,Part-time,4531,5500
,8,Part-time,4532,8000
,8,Part-time,4533,9250
,8,Part-time,4539,20750
,8,Part-time,4541,3750
,8,Part-time,4542,250
,8,Part-time,4543,11000
,8,Part-time,4811,17750
,8,Part-time,4812,1000
,8,Part-time,4821,750
,8,Part-time,4831,1500
,8,Part-time,4832,0
,8,Part-time,4841,6500
,8,Part-time,4842,9250
,8,Part-time,4851,2750
,8,Part-time,4852,250
,8,Part-time,4853,5000
,8,Part-time,4854,1250
,8,Part-time,4855,250
,8,Part-time,4859,750
,8,Part-time,4861,0
,8,Part-time,4862,0
,8,Part-time,4869,0
,8,Part-time,4871,500
,8,Part-time,4872,1750
,8,Part-time,4879,0
,8,Part-time,4881,4000
,8,Part-time,4882,0
,8,Part-time,4883,1500
,8,Part-time,4884,3750
,8,Part-time,4885,1750
,8,Part-time,4889,0
,8,Part-time,4911,4500
,8,Part-time,4921,6500
,8,Part-time,4922,3000
,8,Part-time,4931,6000
,8,Part-time,5111,9750
,8,Part-time,5112,2250
,8,Part-time,5121,19250
,8,Part-time,5122,1000
,8,Part-time,5151,0
,8,Part-time,5152,750
,8,Part-time,5173,3000
,8,Part-time,5174,0
,8,Part-time,5179,0
,8,Part-time,5182,0
,8,Part-time,5191,11000
,8,Part-time,5221,21750
,8,Part-time,5222,250
,8,Part-time,5223,750
,8,Part-time,5231,1750
,8,Part-time,5232,0
,8,Part-time,5239,13500
,8,Part-time,5241,4500
,8,Part-time,5242,10750
,8,Part-time,5261,0
,8,Part-time,5269,0
,8,Part-time,5311,31250
,8,Part-time,5312,27250
,8,Part-time,5313,4250
,8,Part-time,5321,1750
,8,Part-time,5322,4500
,8,Part-time,5323,0
,8,Part-time,5324,750
,8,Part-time,5331,0
,8,Part-time,5411,18000
,8,Part-time,5412,31750
,8,Part-time,5413,21750
,8,Part-time,5414,18750
,8,Part-time,5415,26750
,8,Part-time,5416,34750
,8,Part-time,5417,1750
,8,Part-time,5418,16500
,8,Part-time,5419,17500
,8,Part-time,5611,0
,8,Part-time,5612,0
,8,Part-time,5613,8750
,8,Part-time,5614,12750
,8,Part-time,5615,10250
,8,Part-time,5616,16250
,8,Part-time,5617,99000
,8,Part-time,5619,7500
,8,Part-time,5621,4250
,8,Part-time,5622,3000
,8,Part-time,5629,500
,8,Part-time,6111,51000
,8,Part-time,6112,12500
,8,Part-time,6113,32500
,8,Part-time,6114,500
,8,Part-time,6115,1250
,8,Part-time,6116,69500
,8,Part-time,6117,4750
,8,Part-time,6211,39000
,8,Part-time,6212,23250
,8,Part-time,6213,47250
,8,Part-time,6214,16250
,8,Part-time,6215,5750
,8,Part-time,6216,12750
,8,Part-time,6219,4500
,8,Part-time,6220,98250
,8,Part-time,6230,64750
,8,Part-time,6241,67500
,8,Part-time,6242,2250
,8,Part-time,6243,3750
,8,Part-time,6244,23250
,8,Part-time,7111,5500
,8,Part-time,7112,3250
,8,Part-time,7113,3000
,8,Part-time,7114,1250
,8,Part-time,7115,28750
,8,Part-time,7121,5250
,8,Part-time,7131,2250
,8,Part-time,7132,8000
,8,Part-time,7139,68250
,8,Part-time,7211,32250
,8,Part-time,7212,3000
,8,Part-time,7213,0
,8,Part-time,7223,8500
,8,Part-time,7224,11000
,8,Part-time,7225,302000
,8,Part-time,8111,12250
,8,Part-time,8112,1500
,8,Part-time,8113,6000
,8,Part-time,8114,11250
,8,Part-time,8121,60000
,8,Part-time,8122,4500
,8,Part-time,8123,3000
,8,Part-time,8129,11500
,8,Part-time,8131,16250
,8,Part-time,8132,2500
,8,Part-time,8133,1250
,8,Part-time,8134,6750
,8,Part-time,8139,4000
,8,Part-time,8141,16500
,8,Part-time,9110,4000
,8,Part-time,9111,1250
,8,Part-time,9120,7250
,8,Part-time,9130,14500
,8,Part-time,9141,500
,8,Part-time,9191,0
,9,,,12859750
,9,,1100,7500
,9,,1111,2250
,9,,1112,9000
,9,,1113,24000
,9,,1114,34250
,9,,1119,9750
,9,,1121,24000
,9,,1122,250
,9,,1123,10250
,9,,1124,750
,9,,1125,7250
,9,,1129,12000
,9,,1131,0
,9,,1132,500
,9,,1133,59250
,9,,1141,12500
,9,,1142,0
,9,,1151,5500
,9,,1152,4500
,9,,1153,32000
,9,,2100,6250
,9,,2111,20500
,9,,2121,28000
,9,,2122,40000
,9,,2123,7500
,9,,2131,36250
,9,,2211,49250
,9,,2212,8000
,9,,2213,18250
,9,,2361,313000
,9,,2362,71000
,9,,2371,28750
,9,,2372,31500
,9,,2373,51500
,9,,2379,8000
,9,,2381,137750
,9,,2382,291250
,9,,2383,160500
,9,,2389,72500
,9,,3111,3750
,9,,3112,1750
,9,,3113,6250
,9,,3114,12000
,9,,3115,10250
,9,,3116,30750
,9,,3117,11000
,9,,3118,33000
,9,,3119,20750
,9,,3121,43750
,9,,3122,1500
,9,,3123,1500
,9,,3131,0
,9,,3132,1000
,9,,3133,0
,9,,3141,0
,9,,3149,3750
,9,,3151,0
,9,,3152,20500
,9,,3159,2250
,9,,3161,0
,9,,3162,500
,9,,3169,1000
,9,,3211,74000
,9,,3212,21500
,9,,3219,36250
,9,,3221,43000
,9,,3222,7000
,9,,3231,32250
,9,,3241,4500
,9,,3251,2750
,9,,3252,500
,9,,3253,1250
,9,,3254,23000
,9,,3255,3500
,9,,3256,3500
,9,,3259,4750
,9,,3261,20250
,9,,3262,1000
,9,,3271,250
,9,,3272,9500
,9,,3273,22250
,9,,3274,1000
,9,,3279,7750
,9,,3311,3000
,9,,3312,1750
,9,,3313,13750
,9,,3314,9000
,9,,3315,1250
,9,,3321,750
,9,,3322,1500
,9,,3323,33750
,9,,3324,1000
,9,,3325,0
,9,,3326,1500
,9,,3327,14750
,9,,3328,1500
,9,,3329,9000
,9,,3331,5250
,9,,3332,8000
,9,,3333,2500
,9,,3334,7500
,9,,3335,3750
,9,,3336,1750
,9,,3339,10750
,9,,3341,3000
,9,,3342,6500
,9,,3343,250
,9,,3344,15500
,9,,3345,7750
,9,,3346,1750
,9,,3351,4500
,9,,3352,750
,9,,3353,9750
,9,,3359,13250
,9,,3361,2250
,9,,3362,7000
,9,,3363,5500
,9,,3364,16500
,9,,3365,1000
,9,,3366,26000
,9,,3369,2750
,9,,3371,33000
,9,,3372,3500
,9,,3379,750
,9,,3391,13500
,9,,3399,49750
,9,,4111,7500
,9,,4121,4500
,9,,4131,48750
,9,,4132,18000
,9,,4133,3750
,9,,4141,8250
,9,,4142,3500
,9,,4143,5250
,9,,4144,7000
,9,,4145,22500
,9,,4151,14000
,9,,4152,11500
,9,,4153,3500
,9,,4161,32000
,9,,4162,6750
,9,,4163,39500
,9,,4171,6750
,9,,4172,50750
,9,,4173,16250
,9,,4179,42750
,9,,4181,15250
,9,,4182,6500
,9,,4183,8000
,9,,4184,6750
,9,,4189,36750
,9,,4191,750
,9,,4411,134500
,9,,4412,25250
,9,,4413,38000
,9,,4421,17750
,9,,4422,27750
,9,,4431,71000
,9,,4441,83000
,9,,4442,12750
,9,,4451,323750
,9,,4452,48250
,9,,4453,39500
,9,,4461,127250
,9,,4471,35250
,9,,4481,121500
,9,,4482,15000
,9,,4483,15750
,9,,4511,66000
,9,,4513,3500
,9,,4521,54000
,9,,4529,60000
,9,,4531,6250
,9,,4532,17750
,9,,4533,27750
,9,,4539,59000
,9,,4541,44000
,9,,4542,4500
,9,,4543,14750
,9,,4811,59500
,9,,4812,15500
,9,,4821,31750
,9,,4831,39250
,9,,4832,3250
,9,,4841,100500
,9,,4842,86750
,9,,4851,65250
,9,,4852,1250
,9,,4853,30250
,9,,4854,14000
,9,,4855,1750
,9,,4859,4500
,9,,4861,2250
,9,,4862,1000
,9,,4869,0
,9,,4871,2000
,9,,4872,6500
,9,,4879,250
,9,,4881,40000
,9,,4882,1250
,9,,4883,36500
,9,,4884,22000
,9,,4885,21250
,9,,4889,0
,9,,4911,39750
,9,,4921,38250
,9,,4922,3500
,9,,4931,53500
,9,,5111,29500
,9,,5112,50500
,9,,5121,113250
,9,,5122,4500
,9,,5151,8000
,9,,5152,0
,9,,5173,67750
,9,,5174,0
,9,,5179,2500
,9,,5182,12750
,9,,5191,24750
,9,,5221,197500
,9,,5222,6750
,9,,5223,27250
,9,,5231,23750
,9,,5232,0
,9,,5239,94000
,9,,5241,79250
,9,,5242,65250
,9,,5261,250
,9,,5269,0
,9,,5311,83500
,9,,5312,132250
,9,,5313,49500
,9,,5321,13000
,9,,5322,5500
,9,,5323,500
,9,,5324,13250
,9,,5331,250
,9,,5411,125250
,9,,5412,140000
,9,,5413,216500
,9,,5414,56250
,9,,5415,273000
,9,,5416,124500
,9,,5417,31000
,9,,5418,50500
,9,,5419,66000
,9,,5611,0
,9,,5612,750
,9,,5613,40500
,9,,5614,46500
,9,,5615,48000
,9,,5616,95750
,9,,5617,245750
,9,,5619,22750
,9,,5621,14500
,9,,5622,17000
,9,,5629,9250
,9,,6111,470750
,9,,6112,68500
,9,,6113,185000
,9,,6114,2750
,9,,6115,6250
,9,,6116,142750
,9,,6117,6750
,9,,6211,146250
,9,,6212,86750
,9,,6213,109250
,9,,6214,51500
,9,,6215,19250
,9,,6216,36500
,9,,6219,24000
,9,,6220,559000
,9,,6230,276250
,9,,6241,192750
,9,,6242,12250
,9,,6243,13000
,9,,6244,105500
,9,,7111,22250
,9,,7112,11750
,9,,7113,6500
,9,,7114,5250
,9,,7115,75750
,9,,7121,17000
,9,,7131,1000
,9,,7132,42000
,9,,7139,162500
,9,,7211,156250
,9,,7212,14000
,9,,7213,2000
,9,,7223,42500
,9,,7224,21500
,9,,7225,720500
,9,,8111,93500
,9,,8112,12500
,9,,8113,49000
,9,,8114,33250
,9,,8121,149250
,9,,8122,15000
,9,,8123,15000
,9,,8129,31250
,9,,8131,47500
,9,,8132,14250
,9,,8133,6500
,9,,8134,22000
,9,,8139,39000
,9,,8141,49750
,9,,9110,177250
,9,,9111,15000
,9,,9120,184250
,9,,9130,193000
,9,,9141,9000
,9,,9191,0
,9,Full-time,,10172250
,9,Full-time,1100,6750
,9,Full-time,1111,1500
,9,Full-time,1112,5500
,9,Full-time,1113,18500
,9,Full-time,1114,30500
,9,Full-time,1119,5750
,9,Full-time,1121,20250
,9,Full-time,1122,250
,9,Full-time,1123,8250
,9,Full-time,1124,750
,9,Full-time,1125,6000
,9,Full-time,1129,7500
,9,Full-time,1131,0
,9,Full-time,1132,500
,9,Full-time,1133,54750
,9,Full-time,1141,8000
,9,Full-time,1142,0
,9,Full-time,1151,5500
,9,Full-time,1152,2750
,9,Full-time,1153,30250
,9,Full-time,2100,6000
,9,Full-time,2111,19750
,9,Full-time,2121,27250
,9,Full-time,2122,38750
,9,Full-time,2123,7500
,9,Full-time,2131,33250
,9,Full-time,2211,48750
,9,Full-time,2212,8000
,9,Full-time,2213,17250
,9,Full-time,2361,281750
,9,Full-time,2362,69000
,9,Full-time,2371,25500
,9,Full-time,2372,28250
,9,Full-time,2373,48500
,9,Full-time,2379,7250
,9,Full-time,2381,127000
,9,Full-time,2382,271250
,9,Full-time,2383,138750
,9,Full-time,2389,61750
,9,Full-time,3111,3000
,9,Full-time,3112,1750
,9,Full-time,3113,6000
,9,Full-time,3114,8250
,9,Full-time,3115,9250
,9,Full-time,3116,28500
,9,Full-time,3117,10000
,9,Full-time,3118,28500
,9,Full-time,3119,19500
,9,Full-time,3121,39250
,9,Full-time,3122,1500
,9,Full-time,3123,1500
,9,Full-time,3131,0
,9,Full-time,3132,1000
,9,Full-time,3133,0
,9,Full-time,3141,0
,9,Full-time,3149,2500
,9,Full-time,3151,0
,9,Full-time,3152,17500
,9,Full-time,3159,2250
,9,Full-time,3161,0
,9,Full-time,3162,500
,9,Full-time,3169,500
,9,Full-time,3211,70750
,9,Full-time,3212,20750
,9,Full-time,3219,32750
,9,Full-time,3221,41250
,9,Full-time,3222,7000
,9,Full-time,3231,27500
,9,Full-time,3241,4500
,9,Full-time,3251,2500
,9,Full-time,3252,500
,9,Full-time,3253,1000
,9,Full-time,3254,22000
,9,Full-time,3255,3500
,9,Full-time,3256,2500
,9,Full-time,3259,4750
,9,Full-time,3261,19750
,9,Full-time,3262,1000
,9,Full-time,3271,250
,9,Full-time,3272,9500
,9,Full-time,3273,21250
,9,Full-time,3274,1000
,9,Full-time,3279,7000
,9,Full-time,3311,2250
,9,Full-time,3312,1750
,9,Full-time,3313,13500
,9,Full-time,3314,9000
,9,Full-time,3315,1250
,9,Full-time,3321,750
,9,Full-time,3322,1500
,9,Full-time,3323,32500
,9,Full-time,3324,1000
,9,Full-time,3325,0
,9,Full-time,3326,1500
,9,Full-time,3327,13500
,9,Full-time,3328,1500
,9,Full-time,3329,9000
,9,Full-time,3331,4750
,9,Full-time,3332,8000
,9,Full-time,3333,2500
,9,Full-time,3334,6750
,9,Full-time,3335,3750
,9,Full-time,3336,1000
,9,Full-time,3339,10000
,9,Full-time,3341,3000
,9,Full-time,3342,6500
,9,Full-time,3343,0
,9,Full-time,3344,15250
,9,Full-time,3345,7750
,9,Full-time,3346,1750
,9,Full-time,3351,4500
,9,Full-time,3352,750
,9,Full-time,3353,9750
,9,Full-time,3359,13250
,9,Full-time,3361,2250
,9,Full-time,3362,5250
,9,Full-time,3363,5250
,9,Full-time,3364,15750
,9,Full-time,3365,1000
,9,Full-time,3366,26000
,9,Full-time,3369,2750
,9,Full-time,3371,30750
,9,Full-time,3372,2750
,9,Full-time,3379,750
,9,Full-time,3391,13250
,9,Full-time,3399,45750
,9,Full-time,4111,6750
,9,Full-time,4121,4500
,9,Full-time,4131,46000
,9,Full-time,4132,16750
,9,Full-time,4133,3750
,9,Full-time,4141,6250
,9,Full-time,4142,3500
,9,Full-time,4143,5000
,9,Full-time,4144,6250
,9,Full-time,4145,19500
,9,Full-time,4151,13500
,9,Full-time,4152,11500
,9,Full-time,4153,3500
,9,Full-time,4161,29750
,9,Full-time,4162,6750
,9,Full-time,4163,37750
,9,Full-time,4171,6500
,9,Full-time,4172,47250
,9,Full-time,4173,15250
,9,Full-time,4179,38000
,9,Full-time,4181,14250
,9,Full-time,4182,6250
,9,Full-time,4183,8000
,9,Full-time,4184,6000
,9,Full-time,4189,30500
,9,Full-time,4191,750
,9,Full-time,4411,124000
,9,Full-time,4412,23000
,9,Full-time,4413,36000
,9,Full-time,4421,13750
,9,Full-time,4422,17500
,9,Full-time,4431,59750
,9,Full-time,4441,66000
,9,Full-time,4442,9000
,9,Full-time,4451,193250
,9,Full-time,4452,30000
,9,Full-time,4453,27000
,9,Full-time,4461,85750
,9,Full-time,4471,26750
,9,Full-time,4481,75000
,9,Full-time,4482,5500
,9,Full-time,4483,8000
,9,Full-time,4511,36000
,9,Full-time,4513,1000
,9,Full-time,4521,25250
,9,Full-time,4529,45500
,9,Full-time,4531,4000
,9,Full-time,4532,13000
,9,Full-time,4533,17500
,9,Full-time,4539,39500
,9,Full-time,4541,41500
,9,Full-time,4542,4000
,9,Full-time,4543,6750
,9,Full-time,4811,40250
,9,Full-time,4812,14500
,9,Full-time,4821,31000
,9,Full-time,4831,36500
,9,Full-time,4832,3000
,9,Full-time,4841,93000
,9,Full-time,4842,74250
,9,Full-time,4851,64000
,9,Full-time,4852,1000
,9,Full-time,4853,25250
,9,Full-time,4854,9500
,9,Full-time,4855,1750
,9,Full-time,4859,3750
,9,Full-time,4861,2250
,9,Full-time,4862,1000
,9,Full-time,4869,0
,9,Full-time,4871,1500
,9,Full-time,4872,4000
,9,Full-time,4879,250
,9,Full-time,4881,34500
,9,Full-time,4882,1250
,9,Full-time,4883,33500
,9,Full-time,4884,19000
,9,Full-time,4885,19250
,9,Full-time,4889,0
,9,Full-time,4911,37000
,9,Full-time,4921,32750
,9,Full-time,4922,2250
,9,Full-time,4931,47500
,9,Full-time,5111,22750
,9,Full-time,5112,49000
,9,Full-time,5121,90000
,9,Full-time,5122,3500
,9,Full-time,5151,7250
,9,Full-time,5152,0
,9,Full-time,5173,65500
,9,Full-time,5174,0
,9,Full-time,5179,2500
,9,Full-time,5182,12750
,9,Full-time,5191,13750
,9,Full-time,5221,179250
,9,Full-time,5222,6500
,9,Full-time,5223,27000
,9,Full-time,5231,20750
,9,Full-time,5232,0
,9,Full-time,5239,80000
,9,Full-time,5241,77000
,9,Full-time,5242,56000
,9,Full-time,5261,250
,9,Full-time,5269,0
,9,Full-time,5311,56250
,9,Full-time,5312,106500
,9,Full-time,5313,42000
,9,Full-time,5321,11000
,9,Full-time,5322,4000
,9,Full-time,5323,500
,9,Full-time,5324,11250
