SYEAR,SMTH,LF_STAT,NAICS_5,_COUNT_
2016,6,Unemployed,4482,0
2016,6,Unemployed,4483,0
2016,6,Unemployed,4511,1000
2016,6,Unemployed,4513,0
2016,6,Unemployed,4521,1250
2016,6,Unemployed,4529,1000
2016,6,Unemployed,4531,0
2016,6,Unemployed,4532,0
2016,6,Unemployed,4533,250
2016,6,Unemployed,4539,250
2016,6,Unemployed,4541,0
2016,6,Unemployed,4542,0
2016,6,Unemployed,4543,0
2016,6,Unemployed,4811,0
2016,6,Unemployed,4812,0
2016,6,Unemployed,4821,250
2016,6,Unemployed,4831,0
2016,6,Unemployed,4832,0
2016,6,Unemployed,4841,750
2016,6,Unemployed,4842,0
2016,6,Unemployed,4851,250
2016,6,Unemployed,4852,0
2016,6,Unemployed,4853,0
2016,6,Unemployed,4854,0
2016,6,Unemployed,4855,0
2016,6,Unemployed,4859,0
2016,6,Unemployed,4861,0
2016,6,Unemployed,4862,0
2016,6,Unemployed,4869,0
2016,6,Unemployed,4871,250
2016,6,Unemployed,4872,0
2016,6,Unemployed,4879,0
2016,6,Unemployed,4881,0
2016,6,Unemployed,4882,0
2016,6,Unemployed,4883,0
2016,6,Unemployed,4884,0
2016,6,Unemployed,4885,1000
2016,6,Unemployed,4889,0
2016,6,Unemployed,4911,250
2016,6,Unemployed,4921,500
2016,6,Unemployed,4922,0
2016,6,Unemployed,4931,0
2016,6,Unemployed,5111,500
2016,6,Unemployed,5112,1000
2016,6,Unemployed,5121,1250
2016,6,Unemployed,5122,0
2016,6,Unemployed,5151,250
2016,6,Unemployed,5152,0
2016,6,Unemployed,5173,0
2016,6,Unemployed,5174,0
2016,6,Unemployed,5179,0
2016,6,Unemployed,5182,0
2016,6,Unemployed,5191,0
2016,6,Unemployed,5221,0
2016,6,Unemployed,5222,0
2016,6,Unemployed,5223,0
2016,6,Unemployed,5231,0
2016,6,Unemployed,5232,0
2016,6,Unemployed,5239,1500
2016,6,Unemployed,5241,250
2016,6,Unemployed,5242,0
2016,6,Unemployed,5261,0
2016,6,Unemployed,5269,0
2016,6,Unemployed,5311,0
2016,6,Unemployed,5312,1000
2016,6,Unemployed,5313,1000
2016,6,Unemployed,5321,0
2016,6,Unemployed,5322,0
2016,6,Unemployed,5323,0
2016,6,Unemployed,5324,0
2016,6,Unemployed,5331,0
2016,6,Unemployed,5411,1250
2016,6,Unemployed,5412,0
2016,6,Unemployed,5413,1250
2016,6,Unemployed,5414,0
2016,6,Unemployed,5415,250
2016,6,Unemployed,5416,250
2016,6,Unemployed,5417,0
2016,6,Unemployed,5418,3250
2016,6,Unemployed,5419,250
2016,6,Unemployed,5611,0
2016,6,Unemployed,5612,0
2016,6,Unemployed,5613,2750
2016,6,Unemployed,5614,1000
2016,6,Unemployed,5615,750
2016,6,Unemployed,5616,1000
2016,6,Unemployed,5617,1500
2016,6,Unemployed,5619,250
2016,6,Unemployed,5621,0
2016,6,Unemployed,5622,0
2016,6,Unemployed,5629,0
2016,6,Unemployed,6111,0
2016,6,Unemployed,6112,0
2016,6,Unemployed,6113,1500
2016,6,Unemployed,6114,0
2016,6,Unemployed,6115,0
2016,6,Unemployed,6116,1250
2016,6,Unemployed,6117,0
2016,6,Unemployed,6211,250
2016,6,Unemployed,6212,0
2016,6,Unemployed,6213,0
2016,6,Unemployed,6214,0
2016,6,Unemployed,6215,500
2016,6,Unemployed,6216,1000
2016,6,Unemployed,6219,0
2016,6,Unemployed,6220,1250
2016,6,Unemployed,6230,500
2016,6,Unemployed,6241,250
2016,6,Unemployed,6242,750
2016,6,Unemployed,6243,1000
2016,6,Unemployed,6244,0
2016,6,Unemployed,7111,0
2016,6,Unemployed,7112,1000
2016,6,Unemployed,7113,0
2016,6,Unemployed,7114,0
2016,6,Unemployed,7115,0
2016,6,Unemployed,7121,1000
2016,6,Unemployed,7131,0
2016,6,Unemployed,7132,0
2016,6,Unemployed,7139,3000
2016,6,Unemployed,7211,500
2016,6,Unemployed,7212,250
2016,6,Unemployed,7213,0
2016,6,Unemployed,7223,750
2016,6,Unemployed,7224,0
2016,6,Unemployed,7225,8250
2016,6,Unemployed,8111,250
2016,6,Unemployed,8112,0
2016,6,Unemployed,8113,0
2016,6,Unemployed,8114,0
2016,6,Unemployed,8121,750
2016,6,Unemployed,8122,0
2016,6,Unemployed,8123,0
2016,6,Unemployed,8129,500
2016,6,Unemployed,8131,250
2016,6,Unemployed,8132,0
2016,6,Unemployed,8133,1000
2016,6,Unemployed,8134,250
2016,6,Unemployed,8139,0
2016,6,Unemployed,8141,0
2016,6,Unemployed,9110,250
2016,6,Unemployed,9111,0
2016,6,Unemployed,9120,0
2016,6,Unemployed,9130,250
2016,6,Unemployed,9141,0
2016,6,Unemployed,9191,0
2016,6,Unknown,,167250
2016,6,Unknown,1100,0
2016,6,Unknown,1111,0
2016,6,Unknown,1112,1000
2016,6,Unknown,1113,1250
2016,6,Unknown,1114,1250
2016,6,Unknown,1119,0
2016,6,Unknown,1121,0
2016,6,Unknown,1122,250
2016,6,Unknown,1123,0
2016,6,Unknown,1124,0
2016,6,Unknown,1125,500
2016,6,Unknown,1129,0
2016,6,Unknown,1131,0
2016,6,Unknown,1132,0
2016,6,Unknown,1133,750
2016,6,Unknown,1141,500
2016,6,Unknown,1142,0
2016,6,Unknown,1151,500
2016,6,Unknown,1152,250
2016,6,Unknown,1153,1000
2016,6,Unknown,2100,0
2016,6,Unknown,2111,500
2016,6,Unknown,2121,500
2016,6,Unknown,2122,250
2016,6,Unknown,2123,0
2016,6,Unknown,2131,1000
2016,6,Unknown,2211,0
2016,6,Unknown,2212,0
2016,6,Unknown,2213,0
2016,6,Unknown,2361,4500
2016,6,Unknown,2362,250
2016,6,Unknown,2371,750
2016,6,Unknown,2372,500
2016,6,Unknown,2373,1000
2016,6,Unknown,2379,0
2016,6,Unknown,2381,1750
2016,6,Unknown,2382,2000
2016,6,Unknown,2383,2250
2016,6,Unknown,2389,1500
2016,6,Unknown,3111,0
2016,6,Unknown,3112,0
2016,6,Unknown,3113,0
2016,6,Unknown,3114,750
2016,6,Unknown,3115,0
2016,6,Unknown,3116,0
2016,6,Unknown,3117,0
2016,6,Unknown,3118,250
2016,6,Unknown,3119,250
2016,6,Unknown,3121,250
2016,6,Unknown,3122,0
2016,6,Unknown,3123,0
2016,6,Unknown,3131,0
2016,6,Unknown,3132,0
2016,6,Unknown,3133,0
2016,6,Unknown,3141,0
2016,6,Unknown,3149,250
2016,6,Unknown,3151,0
2016,6,Unknown,3152,0
2016,6,Unknown,3159,1000
2016,6,Unknown,3161,0
2016,6,Unknown,3162,0
2016,6,Unknown,3169,0
2016,6,Unknown,3211,250
2016,6,Unknown,3212,0
2016,6,Unknown,3219,750
2016,6,Unknown,3221,1000
2016,6,Unknown,3222,0
2016,6,Unknown,3231,250
2016,6,Unknown,3241,0
2016,6,Unknown,3251,0
2016,6,Unknown,3252,0
2016,6,Unknown,3253,0
2016,6,Unknown,3254,0
2016,6,Unknown,3255,0
2016,6,Unknown,3256,0
2016,6,Unknown,3259,0
2016,6,Unknown,3261,0
2016,6,Unknown,3262,0
2016,6,Unknown,3271,0
2016,6,Unknown,3272,0
2016,6,Unknown,3273,0
2016,6,Unknown,3274,0
2016,6,Unknown,3279,0
2016,6,Unknown,3311,0
2016,6,Unknown,3312,0
2016,6,Unknown,3313,0
2016,6,Unknown,3314,0
2016,6,Unknown,3315,0
2016,6,Unknown,3321,0
2016,6,Unknown,3322,0
2016,6,Unknown,3323,1250
2016,6,Unknown,3324,0
2016,6,Unknown,3325,0
2016,6,Unknown,3326,0
2016,6,Unknown,3327,0
2016,6,Unknown,3328,0
2016,6,Unknown,3329,0
2016,6,Unknown,3331,750
2016,6,Unknown,3332,250
2016,6,Unknown,3333,0
2016,6,Unknown,3334,0
2016,6,Unknown,3335,0
2016,6,Unknown,3336,0
2016,6,Unknown,3339,0
2016,6,Unknown,3341,0
2016,6,Unknown,3342,0
2016,6,Unknown,3343,0
2016,6,Unknown,3344,250
2016,6,Unknown,3345,250
2016,6,Unknown,3346,0
2016,6,Unknown,3351,0
2016,6,Unknown,3352,0
2016,6,Unknown,3353,0
2016,6,Unknown,3359,0
2016,6,Unknown,3361,0
2016,6,Unknown,3362,250
2016,6,Unknown,3363,0
2016,6,Unknown,3364,0
2016,6,Unknown,3365,0
2016,6,Unknown,3366,0
2016,6,Unknown,3369,0
2016,6,Unknown,3371,0
2016,6,Unknown,3372,0
2016,6,Unknown,3379,0
2016,6,Unknown,3391,0
2016,6,Unknown,3399,1500
2016,6,Unknown,4111,0
2016,6,Unknown,4121,0
2016,6,Unknown,4131,0
2016,6,Unknown,4132,0
2016,6,Unknown,4133,0
2016,6,Unknown,4141,500
2016,6,Unknown,4142,0
2016,6,Unknown,4143,0
2016,6,Unknown,4144,0
2016,6,Unknown,4145,0
2016,6,Unknown,4151,0
2016,6,Unknown,4152,0
2016,6,Unknown,4153,0
2016,6,Unknown,4161,0
2016,6,Unknown,4162,0
2016,6,Unknown,4163,250
2016,6,Unknown,4171,0
2016,6,Unknown,4172,0
2016,6,Unknown,4173,0
2016,6,Unknown,4179,0
2016,6,Unknown,4181,0
2016,6,Unknown,4182,250
2016,6,Unknown,4183,0
2016,6,Unknown,4184,0
2016,6,Unknown,4189,0
2016,6,Unknown,4191,0
2016,6,Unknown,4411,1250
2016,6,Unknown,4412,0
2016,6,Unknown,4413,250
2016,6,Unknown,4421,750
2016,6,Unknown,4422,500
2016,6,Unknown,4431,1750
2016,6,Unknown,4441,1250
2016,6,Unknown,4442,500
2016,6,Unknown,4451,1750
2016,6,Unknown,4452,2500
2016,6,Unknown,4453,0
2016,6,Unknown,4461,2500
2016,6,Unknown,4471,1000
2016,6,Unknown,4481,3000
2016,6,Unknown,4482,0
2016,6,Unknown,4483,500
2016,6,Unknown,4511,1000
2016,6,Unknown,4513,750
2016,6,Unknown,4521,2500
2016,6,Unknown,4529,2000
2016,6,Unknown,4531,1000
2016,6,Unknown,4532,0
2016,6,Unknown,4533,250
2016,6,Unknown,4539,1500
2016,6,Unknown,4541,0
2016,6,Unknown,4542,0
2016,6,Unknown,4543,0
2016,6,Unknown,4811,0
2016,6,Unknown,4812,0
2016,6,Unknown,4821,0
2016,6,Unknown,4831,0
2016,6,Unknown,4832,0
2016,6,Unknown,4841,500
2016,6,Unknown,4842,750
2016,6,Unknown,4851,0
2016,6,Unknown,4852,0
2016,6,Unknown,4853,0
2016,6,Unknown,4854,250
2016,6,Unknown,4855,0
2016,6,Unknown,4859,0
2016,6,Unknown,4861,0
2016,6,Unknown,4862,0
2016,6,Unknown,4869,0
2016,6,Unknown,4871,750
2016,6,Unknown,4872,0
2016,6,Unknown,4879,0
2016,6,Unknown,4881,250
2016,6,Unknown,4882,0
2016,6,Unknown,4883,0
2016,6,Unknown,4884,250
2016,6,Unknown,4885,0
2016,6,Unknown,4889,0
2016,6,Unknown,4911,1750
2016,6,Unknown,4921,250
2016,6,Unknown,4922,250
2016,6,Unknown,4931,500
2016,6,Unknown,5111,250
2016,6,Unknown,5112,0
2016,6,Unknown,5121,1000
2016,6,Unknown,5122,0
2016,6,Unknown,5151,0
2016,6,Unknown,5152,0
2016,6,Unknown,5173,750
2016,6,Unknown,5174,0
2016,6,Unknown,5179,0
2016,6,Unknown,5182,0
2016,6,Unknown,5191,0
2016,6,Unknown,5221,1000
2016,6,Unknown,5222,0
2016,6,Unknown,5223,0
2016,6,Unknown,5231,0
2016,6,Unknown,5232,0
2016,6,Unknown,5239,1000
2016,6,Unknown,5241,1500
2016,6,Unknown,5242,250
2016,6,Unknown,5261,0
2016,6,Unknown,5269,0
2016,6,Unknown,5311,1750
2016,6,Unknown,5312,500
2016,6,Unknown,5313,1000
2016,6,Unknown,5321,0
2016,6,Unknown,5322,250
2016,6,Unknown,5323,0
2016,6,Unknown,5324,250
2016,6,Unknown,5331,0
2016,6,Unknown,5411,250
2016,6,Unknown,5412,1000
2016,6,Unknown,5413,1250
2016,6,Unknown,5414,250
2016,6,Unknown,5415,3000
2016,6,Unknown,5416,1000
2016,6,Unknown,5417,0
2016,6,Unknown,5418,250
2016,6,Unknown,5419,750
2016,6,Unknown,5611,0
2016,6,Unknown,5612,0
2016,6,Unknown,5613,1250
2016,6,Unknown,5614,1000
2016,6,Unknown,5615,0
2016,6,Unknown,5616,1000
2016,6,Unknown,5617,2750
2016,6,Unknown,5619,1250
2016,6,Unknown,5621,0
2016,6,Unknown,5622,0
2016,6,Unknown,5629,0
2016,6,Unknown,6111,4250
2016,6,Unknown,6112,3250
2016,6,Unknown,6113,3000
2016,6,Unknown,6114,0
2016,6,Unknown,6115,0
2016,6,Unknown,6116,1750
2016,6,Unknown,6117,0
2016,6,Unknown,6211,3000
2016,6,Unknown,6212,1000
2016,6,Unknown,6213,2250
2016,6,Unknown,6214,250
2016,6,Unknown,6215,750
2016,6,Unknown,6216,0
2016,6,Unknown,6219,0
2016,6,Unknown,6220,3000
2016,6,Unknown,6230,4750
2016,6,Unknown,6241,2000
2016,6,Unknown,6242,500
2016,6,Unknown,6243,0
2016,6,Unknown,6244,3750
2016,6,Unknown,7111,500
2016,6,Unknown,7112,0
2016,6,Unknown,7113,0
2016,6,Unknown,7114,0
2016,6,Unknown,7115,1500
2016,6,Unknown,7121,1000
2016,6,Unknown,7131,750
2016,6,Unknown,7132,1000
2016,6,Unknown,7139,4250
2016,6,Unknown,7211,1500
2016,6,Unknown,7212,250
2016,6,Unknown,7213,1500
2016,6,Unknown,7223,250
2016,6,Unknown,7224,0
2016,6,Unknown,7225,17500
2016,6,Unknown,8111,250
2016,6,Unknown,8112,0
2016,6,Unknown,8113,250
2016,6,Unknown,8114,0
2016,6,Unknown,8121,500
2016,6,Unknown,8122,0
2016,6,Unknown,8123,250
2016,6,Unknown,8129,0
2016,6,Unknown,8131,250
2016,6,Unknown,8132,750
2016,6,Unknown,8133,0
2016,6,Unknown,8134,1000
2016,6,Unknown,8139,1000
2016,6,Unknown,8141,1250
2016,6,Unknown,9110,3750
2016,6,Unknown,9111,250
2016,6,Unknown,9120,1500
2016,6,Unknown,9130,1500
2016,6,Unknown,9141,250
2016,6,Unknown,9191,0
2016,7,,,2757000
2016,7,,1100,1000
2016,7,,1111,0
2016,7,,1112,500
2016,7,,1113,13250
2016,7,,1114,3750
2016,7,,1119,2750
2016,7,,1121,3500
2016,7,,1122,0
2016,7,,1123,750
2016,7,,1124,0
2016,7,,1125,2500
2016,7,,1129,4500
2016,7,,1131,0
2016,7,,1132,500
2016,7,,1133,18250
2016,7,,1141,1250
2016,7,,1142,250
2016,7,,1151,1500
2016,7,,1152,1500
2016,7,,1153,8500
2016,7,,2100,1000
2016,7,,2111,4500
2016,7,,2121,6500
2016,7,,2122,9750
2016,7,,2123,2000
2016,7,,2131,12750
2016,7,,2211,8500
2016,7,,2212,2750
2016,7,,2213,3000
2016,7,,2361,72750
2016,7,,2362,10750
2016,7,,2371,7250
2016,7,,2372,8250
2016,7,,2373,12000
2016,7,,2379,2500
2016,7,,2381,29500
2016,7,,2382,51000
2016,7,,2383,34250
2016,7,,2389,16750
2016,7,,3111,3750
2016,7,,3112,0
2016,7,,3113,2000
2016,7,,3114,2750
2016,7,,3115,3000
2016,7,,3116,9000
2016,7,,3117,3250
2016,7,,3118,8750
2016,7,,3119,4750
2016,7,,3121,5750
2016,7,,3122,750
2016,7,,3123,0
2016,7,,3131,0
2016,7,,3132,0
2016,7,,3133,0
2016,7,,3141,0
2016,7,,3149,1750
2016,7,,3151,0
2016,7,,3152,4000
2016,7,,3159,2000
2016,7,,3161,0
2016,7,,3162,250
2016,7,,3169,250
2016,7,,3211,24750
2016,7,,3212,3250
2016,7,,3219,8250
2016,7,,3221,9750
2016,7,,3222,2000
2016,7,,3231,3750
2016,7,,3241,1250
2016,7,,3251,250
2016,7,,3252,0
2016,7,,3253,0
2016,7,,3254,3000
2016,7,,3255,250
2016,7,,3256,1000
2016,7,,3259,1250
2016,7,,3261,5750
2016,7,,3262,0
2016,7,,3271,0
2016,7,,3272,1000
2016,7,,3273,500
2016,7,,3274,0
2016,7,,3279,1250
2016,7,,3311,250
2016,7,,3312,0
2016,7,,3313,1500
2016,7,,3314,1000
2016,7,,3315,1250
2016,7,,3321,0
2016,7,,3322,0
2016,7,,3323,9250
2016,7,,3324,250
2016,7,,3325,0
2016,7,,3326,0
2016,7,,3327,3500
2016,7,,3328,0
2016,7,,3329,750
2016,7,,3331,500
2016,7,,3332,3000
2016,7,,3333,1500
2016,7,,3334,2500
2016,7,,3335,1500
2016,7,,3336,0
2016,7,,3339,1750
2016,7,,3341,3000
2016,7,,3342,2500
2016,7,,3343,0
2016,7,,3344,3750
2016,7,,3345,3000
2016,7,,3346,0
2016,7,,3351,1000
2016,7,,3352,750
2016,7,,3353,2000
2016,7,,3359,750
2016,7,,3361,0
2016,7,,3362,750
2016,7,,3363,1000
2016,7,,3364,4250
2016,7,,3365,0
2016,7,,3366,1250
2016,7,,3369,0
2016,7,,3371,6750
2016,7,,3372,0
2016,7,,3379,0
2016,7,,3391,2750
2016,7,,3399,9750
2016,7,,4111,750
2016,7,,4121,500
2016,7,,4131,19000
2016,7,,4132,1500
2016,7,,4133,0
2016,7,,4141,2250
2016,7,,4142,0
2016,7,,4143,1750
2016,7,,4144,3250
2016,7,,4145,5000
2016,7,,4151,3250
2016,7,,4152,2000
2016,7,,4153,250
2016,7,,4161,4750
2016,7,,4162,750
2016,7,,4163,7750
2016,7,,4171,2000
2016,7,,4172,13250
2016,7,,4173,4500
2016,7,,4179,7750
2016,7,,4181,4250
2016,7,,4182,250
2016,7,,4183,2250
2016,7,,4184,1750
2016,7,,4189,11500
2016,7,,4191,0
2016,7,,4411,29500
2016,7,,4412,4000
2016,7,,4413,8500
2016,7,,4421,4500
2016,7,,4422,4000
2016,7,,4431,16250
2016,7,,4441,23000
2016,7,,4442,2000
2016,7,,4451,61000
2016,7,,4452,5500
2016,7,,4453,8500
2016,7,,4461,21750
2016,7,,4471,13250
2016,7,,4481,25500
2016,7,,4482,5500
2016,7,,4483,2000
2016,7,,4511,14250
2016,7,,4513,2250
2016,7,,4521,14500
2016,7,,4529,16250
2016,7,,4531,2250
2016,7,,4532,4000
2016,7,,4533,4250
2016,7,,4539,16000
2016,7,,4541,7000
2016,7,,4542,1000
2016,7,,4543,1750
2016,7,,4811,18750
2016,7,,4812,2500
2016,7,,4821,6500
2016,7,,4831,9500
2016,7,,4832,500
2016,7,,4841,22750
2016,7,,4842,19750
2016,7,,4851,13750
2016,7,,4852,250
2016,7,,4853,4250
2016,7,,4854,1250
2016,7,,4855,2000
2016,7,,4859,1250
2016,7,,4861,250
2016,7,,4862,0
2016,7,,4869,0
2016,7,,4871,1250
2016,7,,4872,500
2016,7,,4879,500
2016,7,,4881,8250
2016,7,,4882,0
2016,7,,4883,4750
2016,7,,4884,6000
2016,7,,4885,6250
2016,7,,4889,0
2016,7,,4911,8250
2016,7,,4921,7250
2016,7,,4922,750
2016,7,,4931,7500
2016,7,,5111,9500
2016,7,,5112,12000
2016,7,,5121,24000
2016,7,,5122,500
2016,7,,5151,2000
2016,7,,5152,0
2016,7,,5173,19000
2016,7,,5174,0
2016,7,,5179,1000
2016,7,,5182,250
2016,7,,5191,4250
2016,7,,5221,36250
2016,7,,5222,1250
2016,7,,5223,5000
2016,7,,5231,7250
2016,7,,5232,0
2016,7,,5239,23500
2016,7,,5241,13000
2016,7,,5242,18250
2016,7,,5261,0
2016,7,,5269,0
2016,7,,5311,17250
2016,7,,5312,17750
2016,7,,5313,7750
2016,7,,5321,3500
2016,7,,5322,750
2016,7,,5323,0
2016,7,,5324,2500
2016,7,,5331,250
2016,7,,5411,25000
2016,7,,5412,23000
2016,7,,5413,53000
2016,7,,5414,13000
2016,7,,5415,48000
2016,7,,5416,20250
2016,7,,5417,6750
2016,7,,5418,10500
2016,7,,5419,22750
2016,7,,5611,0
2016,7,,5612,0
2016,7,,5613,15250
2016,7,,5614,13250
2016,7,,5615,11500
2016,7,,5616,19750
2016,7,,5617,56250
2016,7,,5619,7250
2016,7,,5621,2250
2016,7,,5622,2750
2016,7,,5629,2750
2016,7,,6111,97250
2016,7,,6112,16000
2016,7,,6113,43500
2016,7,,6114,750
2016,7,,6115,1750
2016,7,,6116,27250
2016,7,,6117,2000
2016,7,,6211,35000
2016,7,,6212,16000
2016,7,,6213,19250
2016,7,,6214,11000
2016,7,,6215,2000
2016,7,,6216,10000
2016,7,,6219,4500
2016,7,,6220,114000
2016,7,,6230,56250
2016,7,,6241,40250
2016,7,,6242,1750
2016,7,,6243,2000
2016,7,,6244,15750
2016,7,,7111,6000
2016,7,,7112,1750
2016,7,,7113,2250
2016,7,,7114,0
2016,7,,7115,15250
2016,7,,7121,5250
2016,7,,7131,1250
2016,7,,7132,9500
2016,7,,7139,37000
2016,7,,7211,28000
2016,7,,7212,6750
2016,7,,7213,0
2016,7,,7223,11750
2016,7,,7224,8750
2016,7,,7225,157000
2016,7,,8111,21000
2016,7,,8112,3500
2016,7,,8113,5500
2016,7,,8114,3750
2016,7,,8121,30250
2016,7,,8122,2250
2016,7,,8123,3250
2016,7,,8129,5750
2016,7,,8131,13750
2016,7,,8132,3500
2016,7,,8133,2000
2016,7,,8134,5250
2016,7,,8139,11000
2016,7,,8141,14000
2016,7,,9110,37750
2016,7,,9111,2250
2016,7,,9120,41250
2016,7,,9130,38250
2016,7,,9141,2000
2016,7,,9191,0
2016,7,Employed,,2495250
2016,7,Employed,1100,1000
2016,7,Employed,1111,0
2016,7,Employed,1112,500
2016,7,Employed,1113,11750
2016,7,Employed,1114,3000
2016,7,Employed,1119,2750
2016,7,Employed,1121,3500
2016,7,Employed,1122,0
2016,7,Employed,1123,750
2016,7,Employed,1124,0
2016,7,Employed,1125,2250
2016,7,Employed,1129,4500
2016,7,Employed,1131,0
2016,7,Employed,1132,500
2016,7,Employed,1133,16000
2016,7,Employed,1141,1000
2016,7,Employed,1142,250
2016,7,Employed,1151,1000
2016,7,Employed,1152,1250
2016,7,Employed,1153,7500
2016,7,Employed,2100,1000
2016,7,Employed,2111,3500
2016,7,Employed,2121,6000
2016,7,Employed,2122,8500
2016,7,Employed,2123,2000
2016,7,Employed,2131,10750
2016,7,Employed,2211,8500
2016,7,Employed,2212,2750
2016,7,Employed,2213,3000
2016,7,Employed,2361,65000
2016,7,Employed,2362,9000
2016,7,Employed,2371,6000
2016,7,Employed,2372,7500
2016,7,Employed,2373,11000
2016,7,Employed,2379,2500
2016,7,Employed,2381,28500
2016,7,Employed,2382,46000
2016,7,Employed,2383,32750
2016,7,Employed,2389,15500
2016,7,Employed,3111,3750
2016,7,Employed,3112,0
2016,7,Employed,3113,2000
2016,7,Employed,3114,1500
2016,7,Employed,3115,3000
2016,7,Employed,3116,9000
2016,7,Employed,3117,2750
2016,7,Employed,3118,7250
2016,7,Employed,3119,4250
2016,7,Employed,3121,5750
2016,7,Employed,3122,750
2016,7,Employed,3123,0
2016,7,Employed,3131,0
2016,7,Employed,3132,0
2016,7,Employed,3133,0
2016,7,Employed,3141,0
2016,7,Employed,3149,1750
2016,7,Employed,3151,0
2016,7,Employed,3152,4000
2016,7,Employed,3159,0
2016,7,Employed,3161,0
2016,7,Employed,3162,250
2016,7,Employed,3169,250
2016,7,Employed,3211,23500
2016,7,Employed,3212,3250
2016,7,Employed,3219,7000
2016,7,Employed,3221,8250
2016,7,Employed,3222,2000
2016,7,Employed,3231,3500
2016,7,Employed,3241,1250
2016,7,Employed,3251,250
2016,7,Employed,3252,0
2016,7,Employed,3253,0
2016,7,Employed,3254,2750
2016,7,Employed,3255,250
2016,7,Employed,3256,1000
2016,7,Employed,3259,1250
2016,7,Employed,3261,5750
2016,7,Employed,3262,0
2016,7,Employed,3271,0
2016,7,Employed,3272,1000
2016,7,Employed,3273,500
2016,7,Employed,3274,0
2016,7,Employed,3279,1250
2016,7,Employed,3311,250
2016,7,Employed,3312,0
2016,7,Employed,3313,1500
2016,7,Employed,3314,1000
2016,7,Employed,3315,1250
2016,7,Employed,3321,0
2016,7,Employed,3322,0
2016,7,Employed,3323,9000
2016,7,Employed,3324,250
2016,7,Employed,3325,0
2016,7,Employed,3326,0
2016,7,Employed,3327,3500
2016,7,Employed,3328,0
2016,7,Employed,3329,750
2016,7,Employed,3331,250
2016,7,Employed,3332,2750
2016,7,Employed,3333,1500
2016,7,Employed,3334,2500
2016,7,Employed,3335,1500
2016,7,Employed,3336,0
2016,7,Employed,3339,1750
2016,7,Employed,3341,3000
2016,7,Employed,3342,2500
2016,7,Employed,3343,0
2016,7,Employed,3344,3500
2016,7,Employed,3345,3000
2016,7,Employed,3346,0
2016,7,Employed,3351,1000
2016,7,Employed,3352,750
2016,7,Employed,3353,2000
2016,7,Employed,3359,750
2016,7,Employed,3361,0
2016,7,Employed,3362,750
2016,7,Employed,3363,1000
2016,7,Employed,3364,4000
2016,7,Employed,3365,0
2016,7,Employed,3366,1250
2016,7,Employed,3369,0
2016,7,Employed,3371,6000
2016,7,Employed,3372,0
2016,7,Employed,3379,0
2016,7,Employed,3391,2750
2016,7,Employed,3399,9500
2016,7,Employed,4111,750
2016,7,Employed,4121,500
2016,7,Employed,4131,18250
2016,7,Employed,4132,1500
2016,7,Employed,4133,0
2016,7,Employed,4141,1750
2016,7,Employed,4142,0
2016,7,Employed,4143,1750
2016,7,Employed,4144,3250
2016,7,Employed,4145,4750
2016,7,Employed,4151,3250
2016,7,Employed,4152,1750
2016,7,Employed,4153,250
2016,7,Employed,4161,4250
2016,7,Employed,4162,500
2016,7,Employed,4163,7750
2016,7,Employed,4171,2000
2016,7,Employed,4172,12250
2016,7,Employed,4173,3750
2016,7,Employed,4179,7750
2016,7,Employed,4181,4250
2016,7,Employed,4182,250
2016,7,Employed,4183,2250
2016,7,Employed,4184,1750
2016,7,Employed,4189,10500
2016,7,Employed,4191,0
2016,7,Employed,4411,28750
2016,7,Employed,4412,4000
2016,7,Employed,4413,7500
2016,7,Employed,4421,3750
2016,7,Employed,4422,3750
2016,7,Employed,4431,15500
2016,7,Employed,4441,20750
2016,7,Employed,4442,1250
2016,7,Employed,4451,56250
2016,7,Employed,4452,3500
2016,7,Employed,4453,8250
2016,7,Employed,4461,20250
2016,7,Employed,4471,11000
2016,7,Employed,4481,23000
2016,7,Employed,4482,5500
2016,7,Employed,4483,1500
2016,7,Employed,4511,13000
2016,7,Employed,4513,1500
2016,7,Employed,4521,10750
2016,7,Employed,4529,12750
2016,7,Employed,4531,1250
2016,7,Employed,4532,4000
2016,7,Employed,4533,3750
2016,7,Employed,4539,13750
2016,7,Employed,4541,7000
2016,7,Employed,4542,1000
2016,7,Employed,4543,1750
2016,7,Employed,4811,18500
2016,7,Employed,4812,2500
2016,7,Employed,4821,6500
2016,7,Employed,4831,9250
2016,7,Employed,4832,500
2016,7,Employed,4841,21750
2016,7,Employed,4842,18750
2016,7,Employed,4851,13000
2016,7,Employed,4852,250
2016,7,Employed,4853,3750
2016,7,Employed,4854,0
2016,7,Employed,4855,2000
2016,7,Employed,4859,1250
2016,7,Employed,4861,250
2016,7,Employed,4862,0
2016,7,Employed,4869,0
2016,7,Employed,4871,250
2016,7,Employed,4872,500
2016,7,Employed,4879,500
2016,7,Employed,4881,8000
2016,7,Employed,4882,0
2016,7,Employed,4883,4750
2016,7,Employed,4884,5750
2016,7,Employed,4885,6250
2016,7,Employed,4889,0
2016,7,Employed,4911,7250
2016,7,Employed,4921,6500
2016,7,Employed,4922,500
2016,7,Employed,4931,7500
2016,7,Employed,5111,9250
2016,7,Employed,5112,10500
2016,7,Employed,5121,23000
2016,7,Employed,5122,500
2016,7,Employed,5151,1000
2016,7,Employed,5152,0
2016,7,Employed,5173,17500
