SYEAR,SMTH,FTPT,NAICS_5,_COUNT_
2021,06,Full-time,07112,1250
2021,06,Full-time,07113,1000
2021,06,Full-time,07114,0
2021,06,Full-time,07115,4500
2021,06,Full-time,07121,5250
2021,06,Full-time,07131,0
2021,06,Full-time,07132,4500
2021,06,Full-time,07139,12500
2021,06,Full-time,07211,20500
2021,06,Full-time,07212,1000
2021,06,Full-time,07213,500
2021,06,Full-time,07223,6250
2021,06,Full-time,07224,2750
2021,06,Full-time,07225,75500
2021,06,Full-time,08111,16500
2021,06,Full-time,08112,2750
2021,06,Full-time,08113,7750
2021,06,Full-time,08114,4500
2021,06,Full-time,08121,20000
2021,06,Full-time,08122,750
2021,06,Full-time,08123,2500
2021,06,Full-time,08129,3000
2021,06,Full-time,08131,5500
2021,06,Full-time,08132,3500
2021,06,Full-time,08133,2000
2021,06,Full-time,08134,5000
2021,06,Full-time,08139,6500
2021,06,Full-time,08141,8250
2021,06,Full-time,09110,46000
2021,06,Full-time,09111,3750
2021,06,Full-time,09120,33250
2021,06,Full-time,09130,40750
2021,06,Full-time,09141,2750
2021,06,Full-time,09191,0
2021,06,Part-time,,591500
2021,06,Part-time,01100,0
2021,06,Part-time,01111,0
2021,06,Part-time,01112,0
2021,06,Part-time,01113,1500
2021,06,Part-time,01114,1000
2021,06,Part-time,01119,0
2021,06,Part-time,01121,1000
2021,06,Part-time,01123,2250
2021,06,Part-time,01124,0
2021,06,Part-time,01125,0
2021,06,Part-time,01129,0
2021,06,Part-time,01131,0
2021,06,Part-time,01132,0
2021,06,Part-time,01133,1250
2021,06,Part-time,01141,0
2021,06,Part-time,01151,0
2021,06,Part-time,01152,750
2021,06,Part-time,01153,1000
2021,06,Part-time,02100,500
2021,06,Part-time,02111,0
2021,06,Part-time,02121,0
2021,06,Part-time,02122,0
2021,06,Part-time,02123,0
2021,06,Part-time,02131,250
2021,06,Part-time,02211,0
2021,06,Part-time,02212,0
2021,06,Part-time,02213,0
2021,06,Part-time,02361,3250
2021,06,Part-time,02362,0
2021,06,Part-time,02371,250
2021,06,Part-time,02372,0
2021,06,Part-time,02373,0
2021,06,Part-time,02379,750
2021,06,Part-time,02381,750
2021,06,Part-time,02382,6750
2021,06,Part-time,02383,4250
2021,06,Part-time,02389,750
2021,06,Part-time,03111,0
2021,06,Part-time,03112,0
2021,06,Part-time,03113,0
2021,06,Part-time,03114,750
2021,06,Part-time,03115,0
2021,06,Part-time,03116,250
2021,06,Part-time,03117,250
2021,06,Part-time,03118,2000
2021,06,Part-time,03119,0
2021,06,Part-time,03121,2000
2021,06,Part-time,03122,0
2021,06,Part-time,03123,0
2021,06,Part-time,03132,0
2021,06,Part-time,03133,0
2021,06,Part-time,03141,0
2021,06,Part-time,03149,0
2021,06,Part-time,03151,0
2021,06,Part-time,03152,500
2021,06,Part-time,03159,0
2021,06,Part-time,03161,0
2021,06,Part-time,03162,0
2021,06,Part-time,03169,0
2021,06,Part-time,03211,1750
2021,06,Part-time,03212,0
2021,06,Part-time,03219,0
2021,06,Part-time,03221,250
2021,06,Part-time,03222,0
2021,06,Part-time,03231,2500
2021,06,Part-time,03241,0
2021,06,Part-time,03251,0
2021,06,Part-time,03252,0
2021,06,Part-time,03253,0
2021,06,Part-time,03254,0
2021,06,Part-time,03255,0
2021,06,Part-time,03256,1750
2021,06,Part-time,03259,0
2021,06,Part-time,03261,1250
2021,06,Part-time,03262,0
2021,06,Part-time,03271,0
2021,06,Part-time,03272,0
2021,06,Part-time,03273,500
2021,06,Part-time,03274,0
2021,06,Part-time,03279,0
2021,06,Part-time,03311,0
2021,06,Part-time,03312,0
2021,06,Part-time,03313,0
2021,06,Part-time,03314,0
2021,06,Part-time,03315,0
2021,06,Part-time,03322,0
2021,06,Part-time,03323,250
2021,06,Part-time,03324,0
2021,06,Part-time,03325,0
2021,06,Part-time,03326,0
2021,06,Part-time,03327,0
2021,06,Part-time,03328,0
2021,06,Part-time,03329,0
2021,06,Part-time,03331,0
2021,06,Part-time,03332,0
2021,06,Part-time,03333,0
2021,06,Part-time,03334,0
2021,06,Part-time,03335,0
2021,06,Part-time,03336,0
2021,06,Part-time,03339,0
2021,06,Part-time,03341,0
2021,06,Part-time,03342,0
2021,06,Part-time,03343,0
2021,06,Part-time,03344,0
2021,06,Part-time,03345,0
2021,06,Part-time,03346,0
2021,06,Part-time,03351,0
2021,06,Part-time,03352,0
2021,06,Part-time,03353,0
2021,06,Part-time,03359,500
2021,06,Part-time,03361,0
2021,06,Part-time,03362,0
2021,06,Part-time,03363,0
2021,06,Part-time,03364,0
2021,06,Part-time,03366,750
2021,06,Part-time,03369,0
2021,06,Part-time,03371,500
2021,06,Part-time,03372,0
2021,06,Part-time,03379,0
2021,06,Part-time,03391,0
2021,06,Part-time,03399,1250
2021,06,Part-time,04111,0
2021,06,Part-time,04121,0
2021,06,Part-time,04131,750
2021,06,Part-time,04132,0
2021,06,Part-time,04133,0
2021,06,Part-time,04134,0
2021,06,Part-time,04141,0
2021,06,Part-time,04142,0
2021,06,Part-time,04143,0
2021,06,Part-time,04144,2500
2021,06,Part-time,04145,500
2021,06,Part-time,04151,1750
2021,06,Part-time,04152,0
2021,06,Part-time,04153,0
2021,06,Part-time,04161,750
2021,06,Part-time,04162,0
2021,06,Part-time,04163,2750
2021,06,Part-time,04171,0
2021,06,Part-time,04172,0
2021,06,Part-time,04173,0
2021,06,Part-time,04179,3000
2021,06,Part-time,04181,750
2021,06,Part-time,04182,0
2021,06,Part-time,04183,250
2021,06,Part-time,04184,0
2021,06,Part-time,04189,1250
2021,06,Part-time,04411,5750
2021,06,Part-time,04412,500
2021,06,Part-time,04413,2000
2021,06,Part-time,04421,750
2021,06,Part-time,04422,1750
2021,06,Part-time,04431,1500
2021,06,Part-time,04441,3500
2021,06,Part-time,04442,0
2021,06,Part-time,04451,30000
2021,06,Part-time,04452,3250
2021,06,Part-time,04453,1750
2021,06,Part-time,04461,8500
2021,06,Part-time,04471,750
2021,06,Part-time,04481,15750
2021,06,Part-time,04482,0
2021,06,Part-time,04483,500
2021,06,Part-time,04511,6250
2021,06,Part-time,04513,1000
2021,06,Part-time,04521,7000
2021,06,Part-time,04529,6000
2021,06,Part-time,04531,1750
2021,06,Part-time,04532,250
2021,06,Part-time,04533,1500
2021,06,Part-time,04539,4750
2021,06,Part-time,04541,2750
2021,06,Part-time,04542,0
2021,06,Part-time,04543,2250
2021,06,Part-time,04811,3250
2021,06,Part-time,04812,250
2021,06,Part-time,04821,0
2021,06,Part-time,04831,500
2021,06,Part-time,04832,0
2021,06,Part-time,04841,2250
2021,06,Part-time,04842,4250
2021,06,Part-time,04851,250
2021,06,Part-time,04852,0
2021,06,Part-time,04853,250
2021,06,Part-time,04854,0
2021,06,Part-time,04855,250
2021,06,Part-time,04859,0
2021,06,Part-time,04861,0
2021,06,Part-time,04862,0
2021,06,Part-time,04869,0
2021,06,Part-time,04871,0
2021,06,Part-time,04872,500
2021,06,Part-time,04879,0
2021,06,Part-time,04881,2500
2021,06,Part-time,04882,0
2021,06,Part-time,04883,250
2021,06,Part-time,04884,0
2021,06,Part-time,04885,1500
2021,06,Part-time,04889,0
2021,06,Part-time,04911,2000
2021,06,Part-time,04921,1250
2021,06,Part-time,04922,5000
2021,06,Part-time,04931,0
2021,06,Part-time,05111,2000
2021,06,Part-time,05112,0
2021,06,Part-time,05121,3000
2021,06,Part-time,05122,0
2021,06,Part-time,05151,0
2021,06,Part-time,05152,0
2021,06,Part-time,05173,1250
2021,06,Part-time,05174,0
2021,06,Part-time,05179,0
2021,06,Part-time,05182,500
2021,06,Part-time,05191,2250
2021,06,Part-time,05221,3750
2021,06,Part-time,05222,0
2021,06,Part-time,05223,1000
2021,06,Part-time,05231,0
2021,06,Part-time,05232,0
2021,06,Part-time,05239,7250
2021,06,Part-time,05241,0
2021,06,Part-time,05242,4250
2021,06,Part-time,05261,0
2021,06,Part-time,05269,0
2021,06,Part-time,05311,4000
2021,06,Part-time,05312,1750
2021,06,Part-time,05313,3500
2021,06,Part-time,05321,1750
2021,06,Part-time,05322,750
2021,06,Part-time,05323,0
2021,06,Part-time,05324,250
2021,06,Part-time,05331,0
2021,06,Part-time,05411,3500
2021,06,Part-time,05412,5250
2021,06,Part-time,05413,6000
2021,06,Part-time,05414,4250
2021,06,Part-time,05415,8250
2021,06,Part-time,05416,7000
2021,06,Part-time,05417,0
2021,06,Part-time,05418,5000
2021,06,Part-time,05419,4250
2021,06,Part-time,05611,0
2021,06,Part-time,05613,3250
2021,06,Part-time,05614,5250
2021,06,Part-time,05615,5750
2021,06,Part-time,05616,1000
2021,06,Part-time,05617,19750
2021,06,Part-time,05619,0
2021,06,Part-time,05621,0
2021,06,Part-time,05622,1500
2021,06,Part-time,05629,0
2021,06,Part-time,06111,21750
2021,06,Part-time,06112,2250
2021,06,Part-time,06113,7750
2021,06,Part-time,06114,1500
2021,06,Part-time,06115,0
2021,06,Part-time,06116,13750
2021,06,Part-time,06117,3500
2021,06,Part-time,06211,5750
2021,06,Part-time,06212,7000
2021,06,Part-time,06213,11500
2021,06,Part-time,06214,5500
2021,06,Part-time,06215,500
2021,06,Part-time,06216,1250
2021,06,Part-time,06219,2250
2021,06,Part-time,06220,27000
2021,06,Part-time,06230,6750
2021,06,Part-time,06241,13750
2021,06,Part-time,06242,250
2021,06,Part-time,06243,0
2021,06,Part-time,06244,8250
2021,06,Part-time,07111,1750
2021,06,Part-time,07112,1250
2021,06,Part-time,07113,0
2021,06,Part-time,07114,0
2021,06,Part-time,07115,10750
2021,06,Part-time,07121,250
2021,06,Part-time,07131,0
2021,06,Part-time,07132,250
2021,06,Part-time,07139,15750
2021,06,Part-time,07211,5250
2021,06,Part-time,07212,500
2021,06,Part-time,07213,0
2021,06,Part-time,07223,1000
2021,06,Part-time,07224,750
2021,06,Part-time,07225,67500
2021,06,Part-time,08111,2750
2021,06,Part-time,08112,0
2021,06,Part-time,08113,1500
2021,06,Part-time,08114,2000
2021,06,Part-time,08121,6250
2021,06,Part-time,08122,250
2021,06,Part-time,08123,0
2021,06,Part-time,08129,500
2021,06,Part-time,08131,5500
2021,06,Part-time,08132,0
2021,06,Part-time,08133,500
2021,06,Part-time,08134,750
2021,06,Part-time,08139,1000
2021,06,Part-time,08141,4250
2021,06,Part-time,09110,4750
2021,06,Part-time,09111,250
2021,06,Part-time,09120,3250
2021,06,Part-time,09130,3250
2021,06,Part-time,09141,750
2021,06,Part-time,09191,0
2021,07,,,2695500
2021,07,,01100,2250
2021,07,,01111,0
2021,07,,01112,750
2021,07,,01113,1250
2021,07,,01114,4750
2021,07,,01119,500
2021,07,,01121,4250
2021,07,,01123,4750
2021,07,,01124,0
2021,07,,01125,0
2021,07,,01129,2250
2021,07,,01131,0
2021,07,,01132,0
2021,07,,01133,11000
2021,07,,01141,2250
2021,07,,01151,0
2021,07,,01152,1000
2021,07,,01153,10000
2021,07,,02100,1750
2021,07,,02111,2250
2021,07,,02121,5750
2021,07,,02122,10500
2021,07,,02123,1750
2021,07,,02131,7750
2021,07,,02211,11250
2021,07,,02212,2500
2021,07,,02213,4000
2021,07,,02361,58000
2021,07,,02362,8500
2021,07,,02371,7500
2021,07,,02372,6750
2021,07,,02373,10500
2021,07,,02379,3750
2021,07,,02381,30750
2021,07,,02382,56500
2021,07,,02383,43000
2021,07,,02389,16000
2021,07,,03111,1000
2021,07,,03112,0
2021,07,,03113,0
2021,07,,03114,2000
2021,07,,03115,3000
2021,07,,03116,5000
2021,07,,03117,1500
2021,07,,03118,8500
2021,07,,03119,9000
2021,07,,03121,6750
2021,07,,03122,0
2021,07,,03123,500
2021,07,,03132,0
2021,07,,03133,0
2021,07,,03141,750
2021,07,,03149,250
2021,07,,03151,250
2021,07,,03152,3750
2021,07,,03159,0
2021,07,,03161,0
2021,07,,03162,0
2021,07,,03169,1750
2021,07,,03211,13750
2021,07,,03212,1250
2021,07,,03219,8000
2021,07,,03221,7750
2021,07,,03222,4000
2021,07,,03231,4750
2021,07,,03241,1750
2021,07,,03251,0
2021,07,,03252,0
2021,07,,03253,0
2021,07,,03254,3250
2021,07,,03255,1750
2021,07,,03256,2250
2021,07,,03259,0
2021,07,,03261,5250
2021,07,,03262,500
2021,07,,03271,0
2021,07,,03272,1500
2021,07,,03273,2250
2021,07,,03274,250
2021,07,,03279,1000
2021,07,,03311,0
2021,07,,03312,0
2021,07,,03313,3000
2021,07,,03314,750
2021,07,,03315,1250
2021,07,,03322,250
2021,07,,03323,4000
2021,07,,03324,0
2021,07,,03325,0
2021,07,,03326,250
2021,07,,03327,5250
2021,07,,03328,1500
2021,07,,03329,1500
2021,07,,03331,5750
2021,07,,03332,2250
2021,07,,03333,1500
2021,07,,03334,250
2021,07,,03335,750
2021,07,,03336,0
2021,07,,03339,4000
2021,07,,03341,0
2021,07,,03342,3000
2021,07,,03343,0
2021,07,,03344,6750
2021,07,,03345,2500
2021,07,,03346,250
2021,07,,03351,0
2021,07,,03352,0
2021,07,,03353,0
2021,07,,03359,1500
2021,07,,03361,0
2021,07,,03362,750
2021,07,,03363,1500
2021,07,,03364,1750
2021,07,,03366,3750
2021,07,,03369,0
2021,07,,03371,4750
2021,07,,03372,750
2021,07,,03379,0
2021,07,,03391,2750
2021,07,,03399,8250
2021,07,,04111,500
2021,07,,04121,250
2021,07,,04131,11500
2021,07,,04132,2250
2021,07,,04133,0
2021,07,,04134,1250
2021,07,,04141,2000
2021,07,,04142,0
2021,07,,04143,500
2021,07,,04144,4000
2021,07,,04145,4250
2021,07,,04151,6750
2021,07,,04152,0
2021,07,,04153,500
2021,07,,04161,6750
2021,07,,04162,250
2021,07,,04163,9000
2021,07,,04171,500
2021,07,,04172,5250
2021,07,,04173,3250
2021,07,,04179,6500
2021,07,,04181,6000
2021,07,,04182,0
2021,07,,04183,1750
2021,07,,04184,750
2021,07,,04189,12750
2021,07,,04411,22750
2021,07,,04412,2750
2021,07,,04413,9000
2021,07,,04421,7500
2021,07,,04422,1000
2021,07,,04431,9250
2021,07,,04441,19500
2021,07,,04442,3000
2021,07,,04451,60250
2021,07,,04452,10250
2021,07,,04453,5750
2021,07,,04461,27750
2021,07,,04471,3250
2021,07,,04481,25000
2021,07,,04482,2750
2021,07,,04483,3250
2021,07,,04511,18750
2021,07,,04513,3000
2021,07,,04521,13750
2021,07,,04529,21750
2021,07,,04531,750
2021,07,,04532,4000
2021,07,,04533,3750
2021,07,,04539,12750
2021,07,,04541,17250
2021,07,,04542,1000
2021,07,,04543,2750
2021,07,,04811,8250
2021,07,,04812,1750
2021,07,,04821,4750
2021,07,,04831,3500
2021,07,,04832,250
2021,07,,04841,28000
2021,07,,04842,12750
2021,07,,04851,11250
2021,07,,04852,500
2021,07,,04853,3250
2021,07,,04854,1250
2021,07,,04855,0
2021,07,,04859,0
2021,07,,04861,250
2021,07,,04862,250
2021,07,,04869,250
2021,07,,04871,0
2021,07,,04872,2250
2021,07,,04879,0
2021,07,,04881,10000
2021,07,,04882,0
2021,07,,04883,5750
2021,07,,04884,3500
2021,07,,04885,9750
2021,07,,04889,0
2021,07,,04911,10500
2021,07,,04921,8500
2021,07,,04922,8500
2021,07,,04931,14250
2021,07,,05111,5500
2021,07,,05112,6750
2021,07,,05121,21500
2021,07,,05122,1250
2021,07,,05151,2250
2021,07,,05152,750
2021,07,,05173,18500
2021,07,,05174,0
2021,07,,05179,0
2021,07,,05182,750
2021,07,,05191,6000
2021,07,,05221,44250
2021,07,,05222,1250
2021,07,,05223,2500
2021,07,,05231,4000
2021,07,,05232,0
2021,07,,05239,17250
2021,07,,05241,28750
2021,07,,05242,23250
2021,07,,05261,0
2021,07,,05269,0
2021,07,,05311,10500
2021,07,,05312,21750
2021,07,,05313,13250
2021,07,,05321,2000
2021,07,,05322,750
2021,07,,05323,0
2021,07,,05324,5250
2021,07,,05331,0
2021,07,,05411,19750
2021,07,,05412,30000
2021,07,,05413,60750
2021,07,,05414,9500
2021,07,,05415,92000
2021,07,,05416,23000
2021,07,,05417,7000
2021,07,,05418,11500
2021,07,,05419,15500
2021,07,,05611,0
2021,07,,05613,7500
2021,07,,05614,8500
2021,07,,05615,13500
2021,07,,05616,13250
2021,07,,05617,56250
2021,07,,05619,4250
2021,07,,05621,4250
2021,07,,05622,2250
2021,07,,05629,500
2021,07,,06111,80000
2021,07,,06112,13750
2021,07,,06113,37000
2021,07,,06114,2500
2021,07,,06115,3250
2021,07,,06116,19500
2021,07,,06117,2750
2021,07,,06211,25000
2021,07,,06212,20500
2021,07,,06213,33250
2021,07,,06214,8250
2021,07,,06215,5750
2021,07,,06216,4250
2021,07,,06219,7500
2021,07,,06220,128750
2021,07,,06230,48500
2021,07,,06241,45000
2021,07,,06242,1750
2021,07,,06243,2250
2021,07,,06244,24500
2021,07,,07111,4250
2021,07,,07112,1000
2021,07,,07113,1000
2021,07,,07114,0
2021,07,,07115,13500
2021,07,,07121,5500
2021,07,,07131,0
2021,07,,07132,8000
2021,07,,07139,28750
2021,07,,07211,31250
2021,07,,07212,3250
2021,07,,07213,750
2021,07,,07223,9250
2021,07,,07224,3500
2021,07,,07225,141000
2021,07,,08111,17500
2021,07,,08112,4750
2021,07,,08113,7000
2021,07,,08114,5500
2021,07,,08121,27750
2021,07,,08122,750
2021,07,,08123,1750
2021,07,,08129,5250
2021,07,,08131,13500
2021,07,,08132,3250
2021,07,,08133,4250
2021,07,,08134,8750
2021,07,,08139,8250
2021,07,,08141,9250
2021,07,,09110,49500
2021,07,,09111,3500
2021,07,,09120,33000
2021,07,,09130,51250
2021,07,,09141,2750
2021,07,,09191,0
2021,07,Full-time,,2125000
2021,07,Full-time,01100,2250
2021,07,Full-time,01111,0
2021,07,Full-time,01112,750
2021,07,Full-time,01113,500
2021,07,Full-time,01114,3500
2021,07,Full-time,01119,500
2021,07,Full-time,01121,2500
2021,07,Full-time,01123,3500
2021,07,Full-time,01124,0
2021,07,Full-time,01125,0
2021,07,Full-time,01129,2250
2021,07,Full-time,01131,0
2021,07,Full-time,01132,0
2021,07,Full-time,01133,10250
2021,07,Full-time,01141,1500
2021,07,Full-time,01151,0
2021,07,Full-time,01152,750
2021,07,Full-time,01153,8750
2021,07,Full-time,02100,1500
2021,07,Full-time,02111,2250
2021,07,Full-time,02121,5750
2021,07,Full-time,02122,10500
2021,07,Full-time,02123,1750
2021,07,Full-time,02131,7500
2021,07,Full-time,02211,11250
2021,07,Full-time,02212,2500
2021,07,Full-time,02213,4000
2021,07,Full-time,02361,52250
2021,07,Full-time,02362,8500
2021,07,Full-time,02371,7500
2021,07,Full-time,02372,6750
2021,07,Full-time,02373,10500
2021,07,Full-time,02379,3500
2021,07,Full-time,02381,30000
2021,07,Full-time,02382,49500
2021,07,Full-time,02383,35500
2021,07,Full-time,02389,15250
2021,07,Full-time,03111,1000
2021,07,Full-time,03112,0
2021,07,Full-time,03113,0
2021,07,Full-time,03114,1000
2021,07,Full-time,03115,3000
2021,07,Full-time,03116,4750
2021,07,Full-time,03117,1000
2021,07,Full-time,03118,6000
2021,07,Full-time,03119,7250
2021,07,Full-time,03121,4500
2021,07,Full-time,03122,0
2021,07,Full-time,03123,500
2021,07,Full-time,03132,0
2021,07,Full-time,03133,0
2021,07,Full-time,03141,750
2021,07,Full-time,03149,250
2021,07,Full-time,03151,250
2021,07,Full-time,03152,3500
2021,07,Full-time,03159,0
2021,07,Full-time,03161,0
2021,07,Full-time,03162,0
2021,07,Full-time,03169,1750
2021,07,Full-time,03211,12250
2021,07,Full-time,03212,1250
2021,07,Full-time,03219,7250
2021,07,Full-time,03221,7750
2021,07,Full-time,03222,4000
2021,07,Full-time,03231,1750
2021,07,Full-time,03241,1750
2021,07,Full-time,03251,0
2021,07,Full-time,03252,0
2021,07,Full-time,03253,0
2021,07,Full-time,03254,2750
2021,07,Full-time,03255,1750
2021,07,Full-time,03256,2000
2021,07,Full-time,03259,0
2021,07,Full-time,03261,3750
2021,07,Full-time,03262,500
2021,07,Full-time,03271,0
2021,07,Full-time,03272,1500
2021,07,Full-time,03273,2250
2021,07,Full-time,03274,250
2021,07,Full-time,03279,1000
2021,07,Full-time,03311,0
2021,07,Full-time,03312,0
2021,07,Full-time,03313,3000
2021,07,Full-time,03314,750
2021,07,Full-time,03315,1250
2021,07,Full-time,03322,250
2021,07,Full-time,03323,4000
2021,07,Full-time,03324,0
2021,07,Full-time,03325,0
2021,07,Full-time,03326,250
2021,07,Full-time,03327,5250
2021,07,Full-time,03328,1500
2021,07,Full-time,03329,1500
2021,07,Full-time,03331,5750
2021,07,Full-time,03332,2000
2021,07,Full-time,03333,1500
2021,07,Full-time,03334,250
2021,07,Full-time,03335,750
2021,07,Full-time,03336,0
2021,07,Full-time,03339,4000
2021,07,Full-time,03341,0
2021,07,Full-time,03342,3000
2021,07,Full-time,03343,0
2021,07,Full-time,03344,6500
2021,07,Full-time,03345,2500
2021,07,Full-time,03346,250
2021,07,Full-time,03351,0
2021,07,Full-time,03352,0
2021,07,Full-time,03353,0
2021,07,Full-time,03359,1000
2021,07,Full-time,03361,0
2021,07,Full-time,03362,750
2021,07,Full-time,03363,1500
2021,07,Full-time,03364,1750
2021,07,Full-time,03366,3000
2021,07,Full-time,03369,0
2021,07,Full-time,03371,4250
2021,07,Full-time,03372,750
2021,07,Full-time,03379,0
2021,07,Full-time,03391,2750
2021,07,Full-time,03399,8000
2021,07,Full-time,04111,500
2021,07,Full-time,04121,250
2021,07,Full-time,04131,10500
2021,07,Full-time,04132,2000
2021,07,Full-time,04133,0
2021,07,Full-time,04134,1250
2021,07,Full-time,04141,2000
2021,07,Full-time,04142,0
2021,07,Full-time,04143,0
2021,07,Full-time,04144,1500
2021,07,Full-time,04145,4000
2021,07,Full-time,04151,5750
2021,07,Full-time,04152,0
2021,07,Full-time,04153,500
2021,07,Full-time,04161,5000
2021,07,Full-time,04162,250
2021,07,Full-time,04163,6000
2021,07,Full-time,04171,500
2021,07,Full-time,04172,5250
2021,07,Full-time,04173,3250
2021,07,Full-time,04179,5250
2021,07,Full-time,04181,5750
2021,07,Full-time,04182,0
2021,07,Full-time,04183,1750
2021,07,Full-time,04184,750
2021,07,Full-time,04189,11750
2021,07,Full-time,04411,18500
2021,07,Full-time,04412,1500
2021,07,Full-time,04413,7750
2021,07,Full-time,04421,5000
2021,07,Full-time,04422,500
2021,07,Full-time,04431,9250
2021,07,Full-time,04441,15250
2021,07,Full-time,04442,2250
2021,07,Full-time,04451,34750
2021,07,Full-time,04452,5750
2021,07,Full-time,04453,4750
2021,07,Full-time,04461,18250
2021,07,Full-time,04471,2500
2021,07,Full-time,04481,11000
2021,07,Full-time,04482,1500
2021,07,Full-time,04483,3250
2021,07,Full-time,04511,8250
2021,07,Full-time,04513,1250
2021,07,Full-time,04521,7500
2021,07,Full-time,04529,17000
2021,07,Full-time,04531,750
2021,07,Full-time,04532,3250
2021,07,Full-time,04533,2000
2021,07,Full-time,04539,9000
2021,07,Full-time,04541,13000
2021,07,Full-time,04542,1000
2021,07,Full-time,04543,1750
2021,07,Full-time,04811,5750
2021,07,Full-time,04812,1000
2021,07,Full-time,04821,4750
2021,07,Full-time,04831,2500
2021,07,Full-time,04832,250
2021,07,Full-time,04841,25250
2021,07,Full-time,04842,10000
2021,07,Full-time,04851,11250
2021,07,Full-time,04852,500
2021,07,Full-time,04853,3250
2021,07,Full-time,04854,1000
2021,07,Full-time,04855,0
2021,07,Full-time,04859,0
2021,07,Full-time,04861,250
2021,07,Full-time,04862,250
2021,07,Full-time,04869,250
2021,07,Full-time,04871,0
2021,07,Full-time,04872,1750
2021,07,Full-time,04879,0
2021,07,Full-time,04881,7500
2021,07,Full-time,04882,0
2021,07,Full-time,04883,5500
2021,07,Full-time,04884,3500
2021,07,Full-time,04885,8250
2021,07,Full-time,04889,0
2021,07,Full-time,04911,9000
2021,07,Full-time,04921,7500
2021,07,Full-time,04922,2750
2021,07,Full-time,04931,13000
2021,07,Full-time,05111,3500
2021,07,Full-time,05112,6750
2021,07,Full-time,05121,19500
2021,07,Full-time,05122,1250
2021,07,Full-time,05151,2250
2021,07,Full-time,05152,750
2021,07,Full-time,05173,18000
2021,07,Full-time,05174,0
2021,07,Full-time,05179,0
2021,07,Full-time,05182,250
2021,07,Full-time,05191,4750
2021,07,Full-time,05221,40250
2021,07,Full-time,05222,1250
2021,07,Full-time,05223,1750
2021,07,Full-time,05231,4000
2021,07,Full-time,05232,0
2021,07,Full-time,05239,13250
2021,07,Full-time,05241,27750
2021,07,Full-time,05242,19750
2021,07,Full-time,05261,0
2021,07,Full-time,05269,0
2021,07,Full-time,05311,5500
2021,07,Full-time,05312,15250
2021,07,Full-time,05313,10250
2021,07,Full-time,05321,1750
2021,07,Full-time,05322,750
2021,07,Full-time,05323,0
2021,07,Full-time,05324,5250
2021,07,Full-time,05331,0
2021,07,Full-time,05411,16000
2021,07,Full-time,05412,25000
2021,07,Full-time,05413,53250
2021,07,Full-time,05414,5250
2021,07,Full-time,05415,84500
2021,07,Full-time,05416,16500
2021,07,Full-time,05417,7000
2021,07,Full-time,05418,9250
2021,07,Full-time,05419,12750
2021,07,Full-time,05611,0
2021,07,Full-time,05613,3000
2021,07,Full-time,05614,2500
2021,07,Full-time,05615,9250
2021,07,Full-time,05616,12250
2021,07,Full-time,05617,37750
2021,07,Full-time,05619,4000
2021,07,Full-time,05621,4250
2021,07,Full-time,05622,1000
2021,07,Full-time,05629,500
2021,07,Full-time,06111,64500
2021,07,Full-time,06112,10750
2021,07,Full-time,06113,27000
2021,07,Full-time,06114,1250
2021,07,Full-time,06115,2500
2021,07,Full-time,06116,7500
2021,07,Full-time,06117,1250
2021,07,Full-time,06211,15750
2021,07,Full-time,06212,14250
2021,07,Full-time,06213,20000
2021,07,Full-time,06214,3750
2021,07,Full-time,06215,5500
2021,07,Full-time,06216,1000
2021,07,Full-time,06219,5750
2021,07,Full-time,06220,107500
2021,07,Full-time,06230,39250
2021,07,Full-time,06241,31000
2021,07,Full-time,06242,1750
2021,07,Full-time,06243,2250
2021,07,Full-time,06244,21250
2021,07,Full-time,07111,3000
2021,07,Full-time,07112,1000
2021,07,Full-time,07113,1000
2021,07,Full-time,07114,0
2021,07,Full-time,07115,7750
2021,07,Full-time,07121,4000
2021,07,Full-time,07131,0
2021,07,Full-time,07132,6250
2021,07,Full-time,07139,17250
2021,07,Full-time,07211,22250
2021,07,Full-time,07212,2250
2021,07,Full-time,07213,500
2021,07,Full-time,07223,5500
2021,07,Full-time,07224,1250
2021,07,Full-time,07225,81500
2021,07,Full-time,08111,14750
2021,07,Full-time,08112,3250
2021,07,Full-time,08113,6250
2021,07,Full-time,08114,4250
2021,07,Full-time,08121,22250
2021,07,Full-time,08122,500
2021,07,Full-time,08123,1750
2021,07,Full-time,08129,3000
2021,07,Full-time,08131,9750
2021,07,Full-time,08132,2750
2021,07,Full-time,08133,3750
2021,07,Full-time,08134,7000
2021,07,Full-time,08139,6750
2021,07,Full-time,08141,5500
2021,07,Full-time,09110,42750
2021,07,Full-time,09111,3500
2021,07,Full-time,09120,31000
2021,07,Full-time,09130,45000
2021,07,Full-time,09141,2500
2021,07,Full-time,09191,0
2021,07,Part-time,,570500
2021,07,Part-time,01100,0
2021,07,Part-time,01111,0
2021,07,Part-time,01112,0
2021,07,Part-time,01113,750
2021,07,Part-time,01114,1250
2021,07,Part-time,01119,0
2021,07,Part-time,01121,1750
2021,07,Part-time,01123,1250
2021,07,Part-time,01124,0
2021,07,Part-time,01125,0
2021,07,Part-time,01129,0
2021,07,Part-time,01131,0
2021,07,Part-time,01132,0
2021,07,Part-time,01133,750
2021,07,Part-time,01141,750
2021,07,Part-time,01151,0
2021,07,Part-time,01152,250
2021,07,Part-time,01153,1250
2021,07,Part-time,02100,250
